distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,sanofi_product_id
ET,"BEKER GENERAL BUSINESS PLC",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",281500,15
ET,"BEKER GENERAL BUSINESS PLC",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",354883,16
ET,"BEKER GENERAL BUSINESS PLC",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",475991,17
ET,"BEKER GENERAL BUSINESS PLC",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",636858,18
ET,"BEKER GENERAL BUSINESS PLC",,"CLOMID 50MG TAB BL10 NDSI M36 XE",551042,19
ET,"BEKER GENERAL BUSINESS PLC",,"CLOMID 50MG TAB BL5 NDSI M36 XE",551043,20
ET,"BEKER GENERAL BUSINESS PLC",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",247831,21
ET,"BEKER GENERAL BUSINESS PLC",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",247832,22
ET,"BEKER GENERAL BUSINESS PLC",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",628074,23
ET,"BEKER GENERAL BUSINESS PLC",,"CORDARONE 200MG TAB BL2X15 M24 XD",554523,24
ET,"BEKER GENERAL BUSINESS PLC",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",323487,25
ET,"BEKER GENERAL BUSINESS PLC",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",298682,26
ET,"BEKER GENERAL BUSINESS PLC",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",320343,27
ET,"BEKER GENERAL BUSINESS PLC",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",320344,28
ET,"BEKER GENERAL BUSINESS PLC",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",305481,29
ET,"BEKER GENERAL BUSINESS PLC",,"DAONIL 5MG TAB BL20 SWI M24 XE",305479,30
ET,"BEKER GENERAL BUSINESS PLC",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",630791,31
ET,"BEKER GENERAL BUSINESS PLC",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",624625,32
ET,"BEKER GENERAL BUSINESS PLC",,"DEPAKINE 500MG TABEC TB40 M36 XD",630763,33
ET,"BEKER GENERAL BUSINESS PLC",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",625765,34
ET,"BEKER GENERAL BUSINESS PLC",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",625767,35
ET,"BEKER GENERAL BUSINESS PLC",,"DITROPAN 5MG TAB BL2X30 M36 XD",240939,36
ET,"BEKER GENERAL BUSINESS PLC",,"DOGMATIL 50MG CAP BL30 M36 XE",611732,37
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 100MG POWD SC12 NDSI XD",627331,38
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",627329,39
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 150MG POWD SC12 NDSI XD",627332,40
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",627328,41
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",624480,42
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314,43
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",627327,44
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 300MG POWD SC12 NDSI XD",626997,45
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326,46
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",626630,47
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",292037,48
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",627330,49
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",624479,50
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",626998,51
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",627160,52
ET,"BEKER GENERAL BUSINESS PLC",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",528888,53
ET,"BEKER GENERAL BUSINESS PLC",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",592593,54
ET,"BEKER GENERAL BUSINESS PLC",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",671538,55
ET,"BEKER GENERAL BUSINESS PLC",,"EXACYL 500MG TAB BL20 S3 XE",541078,56
ET,"BEKER GENERAL BUSINESS PLC",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",224938,57
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",664051,58
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG/+ INJ BG25 H FR",67933,59
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGYL 125MG/5ML SUSP BT1 XD",678014,60
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",642941,61
ET,"BEKER GENERAL BUSINESS PLC",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",476956,62
ET,"BEKER GENERAL BUSINESS PLC",,"FLEMING 1G-200MG INJPO VL5 M24 EX",476963,63
ET,"BEKER GENERAL BUSINESS PLC",,"FLEMING 3G/+ POWD BT1 M24 EX",476955,64
ET,"BEKER GENERAL BUSINESS PLC",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",476957,65
ET,"BEKER GENERAL BUSINESS PLC",,"FLEMING 6G/+ POWD BT1 M24 EX",476954,66
ET,"BEKER GENERAL BUSINESS PLC",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",665371,67
ET,"BEKER GENERAL BUSINESS PLC",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",285368,68
ET,"BEKER GENERAL BUSINESS PLC",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933,69
ET,"BEKER GENERAL BUSINESS PLC",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",625681,70
ET,"BEKER GENERAL BUSINESS PLC",,"LASILIX 20MG/2ML INJ AM1 XE",518938,71
ET,"BEKER GENERAL BUSINESS PLC",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",311168,72
ET,"BEKER GENERAL BUSINESS PLC",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",311166,73
ET,"BEKER GENERAL BUSINESS PLC",,"LASILIX RETARD 60MG CAP TB30 M24 XE",293665,74
ET,"BEKER GENERAL BUSINESS PLC",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",239907,75
ET,"BEKER GENERAL BUSINESS PLC",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",292174,76
ET,"BEKER GENERAL BUSINESS PLC",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",436433,77
ET,"BEKER GENERAL BUSINESS PLC",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",214082,78
ET,"BEKER GENERAL BUSINESS PLC",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",346666,79
ET,"BEKER GENERAL BUSINESS PLC",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",245296,80
ET,"BEKER GENERAL BUSINESS PLC",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",592685,81
ET,"BEKER GENERAL BUSINESS PLC",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",592684,82
ET,"BEKER GENERAL BUSINESS PLC",,"NORZOL 400-600MG TABCO BL10 M36 EX",476712,83
ET,"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG/2ML INJ AM25 XD",289137,84
ET,"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG/2ML INJ AM5 XD",289138,85
ET,"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",287552,86
ET,"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",287550,87
ET,"BEKER GENERAL BUSINESS PLC",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",287553,88
ET,"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",592705,89
ET,"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",609071,90
ET,"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 50MG/100ML SYR BT1 EX",671597,91
ET,"BEKER GENERAL BUSINESS PLC",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",264980,92
ET,"BEKER GENERAL BUSINESS PLC",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",311122,93
ET,"BEKER GENERAL BUSINESS PLC",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",632425,94
ET,"BEKER GENERAL BUSINESS PLC",,"ORELOX 100MG TABCO BL10 SWI M36 XD",298689,95
ET,"BEKER GENERAL BUSINESS PLC",,"ORELOX 200MG TABCO BL2X5 M36 XD",374872,96
ET,"BEKER GENERAL BUSINESS PLC",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",298691,97
ET,"BEKER GENERAL BUSINESS PLC",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",298693,98
ET,"BEKER GENERAL BUSINESS PLC",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",628390,99
ET,"BEKER GENERAL BUSINESS PLC",,"OROKEN 200MG TABCO BL8 S4 M24 XD",628389,100
ET,"BEKER GENERAL BUSINESS PLC",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",628391,101
ET,"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",639164,102
ET,"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",540717,103
ET,"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG INJPO VL50 H FR",172136,104
ET,"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG TABCO BL3X10 XD",671609,105
ET,"BEKER GENERAL BUSINESS PLC",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",639608,106
ET,"BEKER GENERAL BUSINESS PLC",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",624622,107
ET,"BEKER GENERAL BUSINESS PLC",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",571696,108
ET,"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 125MG TABCO BT18 M36 XE",187750,109
ET,"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 500MG TABCO BT9 M36 XE",187747,110
ET,"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",479387,111
ET,"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",479530,112
ET,"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",323470,113
ET,"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",323473,114
ET,"BEKER GENERAL BUSINESS PLC",,"RISORDAN 20MG TABCO BL3X20 M36 FR",355560,115
ET,"BEKER GENERAL BUSINESS PLC",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",408003,116
ET,"BEKER GENERAL BUSINESS PLC",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",624775,117
ET,"BEKER GENERAL BUSINESS PLC",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",624774,118
ET,"BEKER GENERAL BUSINESS PLC",,"RULID 150MG TABCO BL10 SWI M36 XD",298698,119
ET,"BEKER GENERAL BUSINESS PLC",,"STILNOX 10MG TABCO BL20 S4 M48 XD",636827,120
ET,"BEKER GENERAL BUSINESS PLC",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",298711,121
ET,"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",39171,122
ET,"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",310637,123
ET,"BEKER GENERAL BUSINESS PLC",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689,124
ET,"BEKER GENERAL BUSINESS PLC",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",414074,125
ET,"BEKER GENERAL BUSINESS PLC",,"THIOBACTIN 3G/60ML SUSP BT1 EX",671637,126
ET,"BEKER GENERAL BUSINESS PLC",,"THIOBACTIN 500MG TAB BL24 EX",671639,127
ET,"BEKER GENERAL BUSINESS PLC",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",269069,128
ET,"BEKER GENERAL BUSINESS PLC",,"TRANXENE 10MG CAP BL3X10 M36 XE",489540,129
ET,"BEKER GENERAL BUSINESS PLC",,"TRANXENE 5MG CAP BL3X10 M36 XE",489541,130
ET,"BEKER GENERAL BUSINESS PLC",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",666655,131
ET,"BEKER GENERAL BUSINESS PLC",,"TRIATEC 1.25MG TAB BL2X15 XD",679231,132
ET,"BEKER GENERAL BUSINESS PLC",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",666654,133
ET,"BEKER GENERAL BUSINESS PLC",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",646799,134
ET,"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",627667,135
ET,"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",627060,136
ET,"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",627061,137
ET,"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",627062,138
ET,"BEKER GENERAL BUSINESS PLC",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279,139
ET,"BEKER GENERAL BUSINESS PLC",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",612011,140
ET,"BEKER GENERAL BUSINESS PLC",,"XATRAL 10MG TABCR BL30 S4 M36 XD",633072,141
ET,"BEKER GENERAL BUSINESS PLC",,"ZEBEN 400MG TAB BL1 M48 EX",476947,142
ET,"BEKER GENERAL BUSINESS PLC",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",306216,143
ET,"BEKER GENERAL BUSINESS PLC",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",306217,144
ET,"BEKER GENERAL BUSINESS PLC",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",306218,145
ET,"BEKER GENERAL BUSINESS PLC",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",306219,146
ET,"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",477825,147
ET,"BEKER GENERAL BUSINESS PLC",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",624773,148
ET,"BEKER GENERAL BUSINESS PLC",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",666653,149
ET,"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",635403,150
ET,"BEKER GENERAL BUSINESS PLC",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889,151
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANETABS 1G TAB BL2X4 EX",663982,152
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",663983,153
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGYL 250MG TAB BL2X10 X EX",663984,154
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG TAB BL14 X EX",663985,155
ET,"BEKER GENERAL BUSINESS PLC",,"GARDENAL 100MG TAB BL2X10 X EX",663986,156
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",663981,157
ET,"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 500MG/4ML INJ AM25 X EX",663996,158
ET,"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 250MG/2ML INJ AM25 X EX",663995,159
ET,"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 500MG/4ML INJ AM3 X EX",663998,160
ET,"BEKER GENERAL BUSINESS PLC",,"PROFENID 150MG/+ SYR BT1 X EX",663992,161
ET,"BEKER GENERAL BUSINESS PLC",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",639628,162
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG TABCO BL2X7 M36 XD",671212,163
ET,"BEKER GENERAL BUSINESS PLC",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",516219,164
ET,"BEKER GENERAL BUSINESS PLC",,"APROVASC 150-10MG TAB BL4X7 M36 XD",539185,165
ET,"BEKER GENERAL BUSINESS PLC",,"APROVASC 150-5MG TAB BL4X7 M36 XD",539183,166
ET,"BEKER GENERAL BUSINESS PLC",,"APROVASC 300-10MG TAB BL4X7 M36 XD",539181,167
ET,"BEKER GENERAL BUSINESS PLC",,"APROVASC 300-5MG TAB BL4X7 M36 XD",539182,168
ET,"BEKER GENERAL BUSINESS PLC",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",405018,169
ET,"BEKER GENERAL BUSINESS PLC",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",405039,170
ET,"BEKER GENERAL BUSINESS PLC",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",405069,171
ET,"BEKER GENERAL BUSINESS PLC",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",291024,172
ET,"BEKER GENERAL BUSINESS PLC",,"PLAVIX 75MG TABCO BL2X14 M36 XE",222428,173
ET,"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",694156,174
ET,"BEKER GENERAL BUSINESS PLC",,"XATRAL 10MG TABCR BL30 M36 XD",545747,175
ET,"BEKER GENERAL BUSINESS PLC",,"GARDENAL 50MG TAB BL3X10 X EX",663987,176
ET,"BEKER GENERAL BUSINESS PLC",,"CORDARONE 200MG TAB BL2X15 M36 XD",554510,177
ET,"BEKER GENERAL BUSINESS PLC",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",646872,178
ET,"BEKER GENERAL BUSINESS PLC",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",297260,179
ET,"BEKER GENERAL BUSINESS PLC",,"LACTACYD 120ML LIQSO BT1 XD",671563,180
ET,"BEKER GENERAL BUSINESS PLC",,"LACTACYD 200ML LIQSO BT1 XD",671568,181
ET,"BEKER GENERAL BUSINESS PLC",,"OMIZEC 20MG CAP BL4X7 H EX",698117,182
ET,"BEKER GENERAL BUSINESS PLC",,"BIOFERON 200ML SYR BT1 M30 H EX",679090,183
ET,"BEKER GENERAL BUSINESS PLC",,"IBEX 200MG+ CAP BL2X12 H EX",698115,184
ET,"BEKER GENERAL BUSINESS PLC",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",684820,185
ET,"BEKER GENERAL BUSINESS PLC",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",224948,186
ET,"BEKER GENERAL BUSINESS PLC",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",476714,187
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",626499,188
ET,"BEKER GENERAL BUSINESS PLC",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",241634,189
ET,"BEKER GENERAL BUSINESS PLC",,"STILNOX 10MG TABCO BL14 S4 M48 XD",636825,190
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737,191
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",663988,192
ET,"BEKER GENERAL BUSINESS PLC",,"AMEDIN 10MG TAB BL2X14 M36 MG",475652,193
ET,"BEKER GENERAL BUSINESS PLC",,"AMEDIN 5MG TAB BL2X14 M36 UG",475862,194
ET,"BEKER GENERAL BUSINESS PLC",,"AXACEF 250MG TABCO BL10 M36 MG",475987,195
ET,"BEKER GENERAL BUSINESS PLC",,"AXACEF 500MG TABCO BL10 M36 MG",475988,196
ET,"BEKER GENERAL BUSINESS PLC",,"DYMOL 50-500MG TABEC BL10 M36 MG",476664,197
ET,"BEKER GENERAL BUSINESS PLC",,"ZOXON 1G INJPO VL100 M36 MG",476624,198
ET,"BEKER GENERAL BUSINESS PLC",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",663994,199
ET,"BEKER GENERAL BUSINESS PLC",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",264433,200
ET,"BEKER GENERAL BUSINESS PLC",,"ELOXATINE 100MG/20ML INJ VL1 H FR",407073,201
ET,"BEKER GENERAL BUSINESS PLC",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",355496,202
ET,"BEKER GENERAL BUSINESS PLC",,"ARTANE 5MG TAB BL20 FR",665401,203
ET,"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G TAB BL2X4 M24 XD",650739,204
ET,"BEKER GENERAL BUSINESS PLC",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",627595,205
ET,"BEKER GENERAL BUSINESS PLC",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",627597,206
ET,"BEKER GENERAL BUSINESS PLC",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",261604,207
ET,"BEKER GENERAL BUSINESS PLC",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",261605,208
ET,"BEKER GENERAL BUSINESS PLC",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",632896,209
ET,"BEKER GENERAL BUSINESS PLC",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",261608,210
ET,"BEKER GENERAL BUSINESS PLC",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",261610,211
ET,"BEKER GENERAL BUSINESS PLC",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220,212
ET,"BEKER GENERAL BUSINESS PLC",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222,213
ET,"BEKER GENERAL BUSINESS PLC",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225,214
ET,"BEKER GENERAL BUSINESS PLC",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226,215
ET,"BEKER GENERAL BUSINESS PLC",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",502299,216
ET,"BEKER GENERAL BUSINESS PLC",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",476009,217
ET,"BEKER GENERAL BUSINESS PLC",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015,218
ET,"BEKER GENERAL BUSINESS PLC",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",477034,219
ET,"BEKER GENERAL BUSINESS PLC",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",476043,220
ET,"BEKER GENERAL BUSINESS PLC",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",415360,221
ET,"BEKER GENERAL BUSINESS PLC",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",615902,222
ET,"BEKER GENERAL BUSINESS PLC",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",250798,223
ET,"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",251781,224
ET,"BEKER GENERAL BUSINESS PLC",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",477787,225
ET,"BEKER GENERAL BUSINESS PLC",,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044,226
ET,"BEKER GENERAL BUSINESS PLC",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",643215,227
ET,"BEKER GENERAL BUSINESS PLC",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",643216,228
ET,"BEKER GENERAL BUSINESS PLC",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",641849,229
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG/+ LIQ BT1 ZA",67294,230
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",645815,231
ET,"BEKER GENERAL BUSINESS PLC",,"BOX HISTIACIL NF 150ML JBE ADU",626547,232
ET,"BEKER GENERAL BUSINESS PLC",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",245298,233
ET,"BEKER GENERAL BUSINESS PLC",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",352016,234
ET,"BEKER GENERAL BUSINESS PLC",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",370351,235
ET,"BEKER GENERAL BUSINESS PLC",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",407096,236
ET,"BEKER GENERAL BUSINESS PLC",,"LASIX 20MG/2ML INJ AM5 XE",518946,237
ET,"BEKER GENERAL BUSINESS PLC",,"LASIX 40MG TAB BL2X10 M36 XE",505579,238
ET,"BEKER GENERAL BUSINESS PLC",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418,239
ET,"BEKER GENERAL BUSINESS PLC",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714,240
ET,"BEKER GENERAL BUSINESS PLC",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746,241
ET,"BEKER GENERAL BUSINESS PLC",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
ET,"BEKER GENERAL BUSINESS PLC",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
ET,"BEKER GENERAL BUSINESS PLC",,"MAALOX 84G/+ SUSP BT1 XE",506739,244
ET,"BEKER GENERAL BUSINESS PLC",,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
ET,"BEKER GENERAL BUSINESS PLC",,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
ET,"BEKER GENERAL BUSINESS PLC",,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
ET,"BEKER GENERAL BUSINESS PLC",,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
ET,"BEKER GENERAL BUSINESS PLC",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
ET,"BEKER GENERAL BUSINESS PLC",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980,250
ET,"BEKER GENERAL BUSINESS PLC",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632,251
ET,"BEKER GENERAL BUSINESS PLC",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",651969,252
ET,"BEKER GENERAL BUSINESS PLC",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312,253
ET,"BEKER GENERAL BUSINESS PLC",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080,254
