distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,sanofi_product_id
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",627328,41
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",624480,42
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 200MG POWD SC12 NDSI XD",627314,43
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",627327,44
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 300MG POWD SC12 NDSI XD",626997,45
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326,46
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",626630,47
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",292037,48
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",627330,49
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",624479,50
"BEKER GENERAL BUSINESS PLC",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",626998,51
"BEKER GENERAL BUSINESS PLC",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",627160,52
"BEKER GENERAL BUSINESS PLC",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",528888,53
"BEKER GENERAL BUSINESS PLC",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",592593,54
"BEKER GENERAL BUSINESS PLC",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",671538,55
"BEKER GENERAL BUSINESS PLC",,"EXACYL 500MG TAB BL20 S3 XE",541078,56
"BEKER GENERAL BUSINESS PLC",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",224938,57
"BEKER GENERAL BUSINESS PLC",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",664051,58
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG/+ INJ BG25 H FR",67933,59
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 125MG/5ML SUSP BT1 XD",678014,60
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",642941,61
"BEKER GENERAL BUSINESS PLC",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",476956,62
"BEKER GENERAL BUSINESS PLC",,"FLEMING 1G-200MG INJPO VL5 M24 EX",476963,63
"BEKER GENERAL BUSINESS PLC",,"FLEMING 3G/+ POWD BT1 M24 EX",476955,64
"BEKER GENERAL BUSINESS PLC",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",476957,65
"BEKER GENERAL BUSINESS PLC",,"FLEMING 6G/+ POWD BT1 M24 EX",476954,66
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",665371,67
"BEKER GENERAL BUSINESS PLC",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",285368,68
"BEKER GENERAL BUSINESS PLC",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933,69
"BEKER GENERAL BUSINESS PLC",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",625681,70
"BEKER GENERAL BUSINESS PLC",,"LASILIX 20MG/2ML INJ AM1 XE",518938,71
"BEKER GENERAL BUSINESS PLC",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",311168,72
"BEKER GENERAL BUSINESS PLC",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",311166,73
"BEKER GENERAL BUSINESS PLC",,"LASILIX RETARD 60MG CAP TB30 M24 XE",293665,74
"BEKER GENERAL BUSINESS PLC",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",239907,75
"BEKER GENERAL BUSINESS PLC",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",292174,76
"BEKER GENERAL BUSINESS PLC",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",436433,77
"BEKER GENERAL BUSINESS PLC",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",214082,78
"BEKER GENERAL BUSINESS PLC",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",346666,79
"BEKER GENERAL BUSINESS PLC",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",245296,80
"BEKER GENERAL BUSINESS PLC",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",592685,81
"BEKER GENERAL BUSINESS PLC",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",592684,82
"BEKER GENERAL BUSINESS PLC",,"NORZOL 400-600MG TABCO BL10 M36 EX",476712,83
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG/2ML INJ AM25 XD",289137,84
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG/2ML INJ AM5 XD",289138,85
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",287552,86
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",287550,87
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",287553,88
"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",592705,89
"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",609071,90
"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 50MG/100ML SYR BT1 EX",671597,91
"BEKER GENERAL BUSINESS PLC",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",264980,92
"BEKER GENERAL BUSINESS PLC",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",311122,93
"BEKER GENERAL BUSINESS PLC",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",632425,94
"BEKER GENERAL BUSINESS PLC",,"ORELOX 100MG TABCO BL10 SWI M36 XD",298689,95
"BEKER GENERAL BUSINESS PLC",,"ORELOX 200MG TABCO BL2X5 M36 XD",374872,96
"BEKER GENERAL BUSINESS PLC",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",298691,97
"BEKER GENERAL BUSINESS PLC",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",298693,98
"BEKER GENERAL BUSINESS PLC",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",628390,99
"BEKER GENERAL BUSINESS PLC",,"OROKEN 200MG TABCO BL8 S4 M24 XD",628389,100
"BEKER GENERAL BUSINESS PLC",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",628391,101
"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",639164,102
"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",540717,103
"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG INJPO VL50 H FR",172136,104
"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG TABCO BL3X10 XD",671609,105
"BEKER GENERAL BUSINESS PLC",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",639608,106
"BEKER GENERAL BUSINESS PLC",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",624622,107
"BEKER GENERAL BUSINESS PLC",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",571696,108
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 125MG TABCO BT18 M36 XE",187750,109
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 500MG TABCO BT9 M36 XE",187747,110
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",479387,111
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",479530,112
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",323470,113
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",323473,114
"BEKER GENERAL BUSINESS PLC",,"RISORDAN 20MG TABCO BL3X20 M36 FR",355560,115
"BEKER GENERAL BUSINESS PLC",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",408003,116
"BEKER GENERAL BUSINESS PLC",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",624775,117
"BEKER GENERAL BUSINESS PLC",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",624774,118
"BEKER GENERAL BUSINESS PLC",,"RULID 150MG TABCO BL10 SWI M36 XD",298698,119
"BEKER GENERAL BUSINESS PLC",,"STILNOX 10MG TABCO BL20 S4 M48 XD",636827,120
"BEKER GENERAL BUSINESS PLC",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",298711,121
"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",39171,122
"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",310637,123
"BEKER GENERAL BUSINESS PLC",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689,124
"BEKER GENERAL BUSINESS PLC",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",414074,125
"BEKER GENERAL BUSINESS PLC",,"THIOBACTIN 3G/60ML SUSP BT1 EX",671637,126
"BEKER GENERAL BUSINESS PLC",,"THIOBACTIN 500MG TAB BL24 EX",671639,127
"BEKER GENERAL BUSINESS PLC",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",269069,128
"BEKER GENERAL BUSINESS PLC",,"TRANXENE 10MG CAP BL3X10 M36 XE",489540,129
"BEKER GENERAL BUSINESS PLC",,"TRANXENE 5MG CAP BL3X10 M36 XE",489541,130
"BEKER GENERAL BUSINESS PLC",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",666655,131
"BEKER GENERAL BUSINESS PLC",,"TRIATEC 1.25MG TAB BL2X15 XD",679231,132
"BEKER GENERAL BUSINESS PLC",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",666654,133
"BEKER GENERAL BUSINESS PLC",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",646799,134
"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",627667,135
"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",627060,136
"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",627061,137
"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",627062,138
"BEKER GENERAL BUSINESS PLC",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279,139
"BEKER GENERAL BUSINESS PLC",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",612011,140
"BEKER GENERAL BUSINESS PLC",,"XATRAL 10MG TABCR BL30 S4 M36 XD",633072,141
"BEKER GENERAL BUSINESS PLC",,"ZEBEN 400MG TAB BL1 M48 EX",476947,142
"BEKER GENERAL BUSINESS PLC",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",306216,143
"BEKER GENERAL BUSINESS PLC",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",306217,144
"BEKER GENERAL BUSINESS PLC",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",306218,145
"BEKER GENERAL BUSINESS PLC",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",306219,146
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",477825,147
"BEKER GENERAL BUSINESS PLC",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",624773,148
"BEKER GENERAL BUSINESS PLC",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",666653,149
"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",635403,150
"BEKER GENERAL BUSINESS PLC",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889,151
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANETABS 1G TAB BL2X4 EX",663982,152
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",663983,153
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 250MG TAB BL2X10 X EX",663984,154
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG TAB BL14 X EX",663985,155
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 100MG TAB BL2X10 X EX",663986,156
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",663981,157
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 500MG/4ML INJ AM25 X EX",663996,158
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 250MG/2ML INJ AM25 X EX",663995,159
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 500MG/4ML INJ AM3 X EX",663998,160
"BEKER GENERAL BUSINESS PLC",,"PROFENID 150MG/+ SYR BT1 X EX",663992,161
"BEKER GENERAL BUSINESS PLC",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",639628,162
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG TABCO BL2X7 M36 XD",671212,163
"BEKER GENERAL BUSINESS PLC",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",516219,164
"BEKER GENERAL BUSINESS PLC",,"APROVASC 150-10MG TAB BL4X7 M36 XD",539185,165
"BEKER GENERAL BUSINESS PLC",,"APROVASC 150-5MG TAB BL4X7 M36 XD",539183,166
"BEKER GENERAL BUSINESS PLC",,"APROVASC 300-10MG TAB BL4X7 M36 XD",539181,167
"BEKER GENERAL BUSINESS PLC",,"APROVASC 300-5MG TAB BL4X7 M36 XD",539182,168
"BEKER GENERAL BUSINESS PLC",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",405018,169
"BEKER GENERAL BUSINESS PLC",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",405039,170
"BEKER GENERAL BUSINESS PLC",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",405069,171
"BEKER GENERAL BUSINESS PLC",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",291024,172
"BEKER GENERAL BUSINESS PLC",,"PLAVIX 75MG TABCO BL2X14 M36 XE",222428,173
"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",694156,174
"BEKER GENERAL BUSINESS PLC",,"XATRAL 10MG TABCR BL30 M36 XD",545747,175
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 50MG TAB BL3X10 X EX",663987,176
"BEKER GENERAL BUSINESS PLC",,"CORDARONE 200MG TAB BL2X15 M36 XD",554510,177
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",646872,178
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",297260,179
"BEKER GENERAL BUSINESS PLC",,"LACTACYD 120ML LIQSO BT1 XD",671563,180
"BEKER GENERAL BUSINESS PLC",,"LACTACYD 200ML LIQSO BT1 XD",671568,181
"BEKER GENERAL BUSINESS PLC",,"OMIZEC 20MG CAP BL4X7 H EX",698117,182
"BEKER GENERAL BUSINESS PLC",,"BIOFERON 200ML SYR BT1 M30 H EX",679090,183
"BEKER GENERAL BUSINESS PLC",,"IBEX 200MG+ CAP BL2X12 H EX",698115,184
"BEKER GENERAL BUSINESS PLC",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",684820,185
"BEKER GENERAL BUSINESS PLC",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",224948,186
"BEKER GENERAL BUSINESS PLC",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",476714,187
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",626499,188
"BEKER GENERAL BUSINESS PLC",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",241634,189
"BEKER GENERAL BUSINESS PLC",,"STILNOX 10MG TABCO BL14 S4 M48 XD",636825,190
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",650737,191
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",663988,192
"BEKER GENERAL BUSINESS PLC",,"AMEDIN 10MG TAB BL2X14 M36 MG",475652,193
"BEKER GENERAL BUSINESS PLC",,"AMEDIN 5MG TAB BL2X14 M36 UG",475862,194
"BEKER GENERAL BUSINESS PLC",,"AXACEF 250MG TABCO BL10 M36 MG",475987,195
"BEKER GENERAL BUSINESS PLC",,"AXACEF 500MG TABCO BL10 M36 MG",475988,196
"BEKER GENERAL BUSINESS PLC",,"DYMOL 50-500MG TABEC BL10 M36 MG",476664,197
"BEKER GENERAL BUSINESS PLC",,"ZOXON 1G INJPO VL100 M36 MG",476624,198
"BEKER GENERAL BUSINESS PLC",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",663994,199
"BEKER GENERAL BUSINESS PLC",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",264433,200
"BEKER GENERAL BUSINESS PLC",,"ELOXATINE 100MG/20ML INJ VL1 H FR",407073,201
"BEKER GENERAL BUSINESS PLC",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",355496,202
"BEKER GENERAL BUSINESS PLC",,"ARTANE 5MG TAB BL20 FR",665401,203
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G TAB BL2X4 M24 XD",650739,204
"BEKER GENERAL BUSINESS PLC",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",627595,205
"BEKER GENERAL BUSINESS PLC",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",627597,206
"BEKER GENERAL BUSINESS PLC",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",261604,207
"BEKER GENERAL BUSINESS PLC",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",261605,208
"BEKER GENERAL BUSINESS PLC",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",632896,209
"BEKER GENERAL BUSINESS PLC",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",261608,210
"BEKER GENERAL BUSINESS PLC",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",261610,211
"BEKER GENERAL BUSINESS PLC",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220,212
"BEKER GENERAL BUSINESS PLC",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222,213
"BEKER GENERAL BUSINESS PLC",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225,214
"BEKER GENERAL BUSINESS PLC",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226,215
"BEKER GENERAL BUSINESS PLC",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",502299,216
"BEKER GENERAL BUSINESS PLC",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",476009,217
"BEKER GENERAL BUSINESS PLC",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",477015,218
"BEKER GENERAL BUSINESS PLC",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",477034,219
"BEKER GENERAL BUSINESS PLC",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",476043,220
"BEKER GENERAL BUSINESS PLC",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",415360,221
"BEKER GENERAL BUSINESS PLC",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",615902,222
"BEKER GENERAL BUSINESS PLC",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",250798,223
"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",251781,224
"BEKER GENERAL BUSINESS PLC",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",477787,225
"BEKER GENERAL BUSINESS PLC",,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044,226
"BEKER GENERAL BUSINESS PLC",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",643215,227
"BEKER GENERAL BUSINESS PLC",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",643216,228
"BEKER GENERAL BUSINESS PLC",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",641849,229
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG/+ LIQ BT1 ZA",67294,230
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",645815,231
"BEKER GENERAL BUSINESS PLC",,"BOX HISTIACIL NF 150ML JBE ADU",626547,232
"BEKER GENERAL BUSINESS PLC",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",245298,233
"BEKER GENERAL BUSINESS PLC",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",352016,234
"BEKER GENERAL BUSINESS PLC",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",370351,235
"BEKER GENERAL BUSINESS PLC",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",407096,236
"BEKER GENERAL BUSINESS PLC",,"LASIX 20MG/2ML INJ AM5 XE",518946,237
"BEKER GENERAL BUSINESS PLC",,"LASIX 40MG TAB BL2X10 M36 XE",505579,238
"BEKER GENERAL BUSINESS PLC",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418,239
"BEKER GENERAL BUSINESS PLC",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714,240
"BEKER GENERAL BUSINESS PLC",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746,241
"BEKER GENERAL BUSINESS PLC",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451,242
"BEKER GENERAL BUSINESS PLC",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",642931,243
"BEKER GENERAL BUSINESS PLC",,"MAALOX 84G/+ SUSP BT1 XE",506739,244
"BEKER GENERAL BUSINESS PLC",,"AMARYL 1MG TAB BL3X10 M36 ZA",645820,245
"BEKER GENERAL BUSINESS PLC",,"AMARYL 2MG TAB BL3X10 M36 ZA",645818,246
"BEKER GENERAL BUSINESS PLC",,"AMARYL 4MG TAB BL3X10 M36 ZA",645819,247
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 400MG TAB BT100 M24 ZA",645817,248
"BEKER GENERAL BUSINESS PLC",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926,249
"BEKER GENERAL BUSINESS PLC",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980,250
"BEKER GENERAL BUSINESS PLC",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632,251
"BEKER GENERAL BUSINESS PLC",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",651969,252
"BEKER GENERAL BUSINESS PLC",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312,253
"BEKER GENERAL BUSINESS PLC",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080,254
"BEKER GENERAL BUSINESS PLC",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",696079,255
"BEKER GENERAL BUSINESS PLC",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",652574,256
"BEKER GENERAL BUSINESS PLC",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",654229,257
"BEKER GENERAL BUSINESS PLC",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",653030,258
"BEKER GENERAL BUSINESS PLC",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",693896,259
"BEKER GENERAL BUSINESS PLC",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",651777,260
"BEKER GENERAL BUSINESS PLC",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",380567,261
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G SUP BL2X4 FR",62375,262
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G POWD SC8 NF FR",443925,263
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 500MG TAB BL2X8 XD",648641,264
"BEKER GENERAL BUSINESS PLC",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",298685,265
"BEKER GENERAL BUSINESS PLC",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",667138,266
"BEKER GENERAL BUSINESS PLC",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",250800,267
"BEKER GENERAL BUSINESS PLC",,"PROFEMIGR 150MG TAB BL10 M60 FR",371014,268
"BEKER GENERAL BUSINESS PLC",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",594660,269
"BEKER GENERAL BUSINESS PLC",,"SURMONTIL 25MG TAB BL5X10 M36 XD",592231,270
"BEKER GENERAL BUSINESS PLC",,"TELFAST 180MG TABCO BL15 S4 M36 XE",655846,271
"BEKER GENERAL BUSINESS PLC",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",242086,272
"BEKER GENERAL BUSINESS PLC",,"ARTANE 2MG TAB BL2X25 FR",663419,273
"BEKER GENERAL BUSINESS PLC",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",686913,274
"SURGIPHARM LIMITED",,"AMAREL 1MG TAB BL2X15 M36 XE",268012,1
"SURGIPHARM LIMITED",,"AMAREL 2MG TAB BL2X15 M36 XE",268013,2
"SURGIPHARM LIMITED",,"AMAREL 3MG TAB BL2X15 M36 XE",268014,3
"SURGIPHARM LIMITED",,"AMAREL 4MG TAB BL2X15 M36 XD",268015,4
"SURGIPHARM LIMITED",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",307013,5
"SURGIPHARM LIMITED",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",321233,6
"SURGIPHARM LIMITED",,"AMITRON 3G/60ML POWD BT1 M36 EX",475982,7
"SURGIPHARM LIMITED",,"AMITRON 500MG CAPEM BL12 M36 EX",475871,8
"SURGIPHARM LIMITED",,"AMITRON 500MG CAPEM BL50X10 M36 EX",475875,9
"SURGIPHARM LIMITED",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",196680,10
"SURGIPHARM LIMITED",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",196681,11
"SURGIPHARM LIMITED",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",281498,12
"SURGIPHARM LIMITED",,"ASPEGIC 1G POWD SC20 SAF M30 XD",298801,13
"SURGIPHARM LIMITED",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",281499,14
"SURGIPHARM LIMITED",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",281500,15
"SURGIPHARM LIMITED",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",354883,16
"SURGIPHARM LIMITED",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",475991,17
"SURGIPHARM LIMITED",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",636858,18
"SURGIPHARM LIMITED",,"CLOMID 50MG TAB BL10 NDSI M36 XE",551042,19
"SURGIPHARM LIMITED",,"CLOMID 50MG TAB BL5 NDSI M36 XE",551043,20
"SURGIPHARM LIMITED",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",247831,21
"SURGIPHARM LIMITED",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",247832,22
