distributor,distributor_product_name,sanofi_product_name,sanofi_product_id
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG/+ INJ BG25 H FR",59
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 125MG/5ML SUSP BT1 XD",60
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",61
"BEKER GENERAL BUSINESS PLC",,"FLEMING 1G-125MG TABCO BL2X8 M24 EX",62
"BEKER GENERAL BUSINESS PLC",,"FLEMING 1G-200MG INJPO VL5 M24 EX",63
"BEKER GENERAL BUSINESS PLC",,"FLEMING 3G/+ POWD BT1 M24 EX",64
"BEKER GENERAL BUSINESS PLC",,"FLEMING 500-62.5MG TABCO BL2X8 M24 EX",65
"BEKER GENERAL BUSINESS PLC",,"FLEMING 6G/+ POWD BT1 M24 EX",66
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",67
"BEKER GENERAL BUSINESS PLC",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",68
"BEKER GENERAL BUSINESS PLC",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",69
"BEKER GENERAL BUSINESS PLC",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",70
"BEKER GENERAL BUSINESS PLC",,"LASILIX 20MG/2ML INJ AM1 XE",71
"BEKER GENERAL BUSINESS PLC",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",72
"BEKER GENERAL BUSINESS PLC",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",73
"BEKER GENERAL BUSINESS PLC",,"LASILIX RETARD 60MG CAP TB30 M24 XE",74
"BEKER GENERAL BUSINESS PLC",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",75
"BEKER GENERAL BUSINESS PLC",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",76
"BEKER GENERAL BUSINESS PLC",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",77
"BEKER GENERAL BUSINESS PLC",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",78
"BEKER GENERAL BUSINESS PLC",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",79
"BEKER GENERAL BUSINESS PLC",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",80
"BEKER GENERAL BUSINESS PLC",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",81
"BEKER GENERAL BUSINESS PLC",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",82
"BEKER GENERAL BUSINESS PLC",,"NORZOL 400-600MG TABCO BL10 M36 EX",83
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG/2ML INJ AM25 XD",84
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG/2ML INJ AM5 XD",85
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",86
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",87
"BEKER GENERAL BUSINESS PLC",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",88
"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",89
"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",90
"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 50MG/100ML SYR BT1 EX",91
"BEKER GENERAL BUSINESS PLC",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",92
"BEKER GENERAL BUSINESS PLC",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",93
"BEKER GENERAL BUSINESS PLC",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",94
"BEKER GENERAL BUSINESS PLC",,"ORELOX 100MG TABCO BL10 SWI M36 XD",95
"BEKER GENERAL BUSINESS PLC",,"ORELOX 200MG TABCO BL2X5 M36 XD",96
"BEKER GENERAL BUSINESS PLC",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",97
"BEKER GENERAL BUSINESS PLC",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",98
"BEKER GENERAL BUSINESS PLC",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",99
"BEKER GENERAL BUSINESS PLC",,"OROKEN 200MG TABCO BL8 S4 M24 XD",100
"BEKER GENERAL BUSINESS PLC",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",101
"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",102
"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",103
"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG INJPO VL50 H FR",104
"BEKER GENERAL BUSINESS PLC",,"PROFENID 100MG TABCO BL3X10 XD",105
"BEKER GENERAL BUSINESS PLC",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",106
"BEKER GENERAL BUSINESS PLC",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",107
"BEKER GENERAL BUSINESS PLC",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",108
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 125MG TABCO BT18 M36 XE",109
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 500MG TABCO BT9 M36 XE",110
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",111
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",112
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",113
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",114
"BEKER GENERAL BUSINESS PLC",,"RISORDAN 20MG TABCO BL3X20 M36 FR",115
"BEKER GENERAL BUSINESS PLC",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",116
"BEKER GENERAL BUSINESS PLC",,"ROVAMYCINE 1.5MIU TABCO BL2X8 M36 XD",117
"BEKER GENERAL BUSINESS PLC",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",118
"BEKER GENERAL BUSINESS PLC",,"RULID 150MG TABCO BL10 SWI M36 XD",119
"BEKER GENERAL BUSINESS PLC",,"STILNOX 10MG TABCO BL20 S4 M48 XD",120
"BEKER GENERAL BUSINESS PLC",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",121
"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",122
"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",123
"BEKER GENERAL BUSINESS PLC",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",124
"BEKER GENERAL BUSINESS PLC",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",125
"BEKER GENERAL BUSINESS PLC",,"THIOBACTIN 3G/60ML SUSP BT1 EX",126
"BEKER GENERAL BUSINESS PLC",,"THIOBACTIN 500MG TAB BL24 EX",127
"BEKER GENERAL BUSINESS PLC",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",128
"BEKER GENERAL BUSINESS PLC",,"TRANXENE 10MG CAP BL3X10 M36 XE",129
"BEKER GENERAL BUSINESS PLC",,"TRANXENE 5MG CAP BL3X10 M36 XE",130
"BEKER GENERAL BUSINESS PLC",,"TRIATEC 10MG TAB BL2X15 S4 M36 XD",131
"BEKER GENERAL BUSINESS PLC",,"TRIATEC 1.25MG TAB BL2X15 XD",132
"BEKER GENERAL BUSINESS PLC",,"TRIATEC 2.5MG TAB BL2X15 S4 M36 XD",133
"BEKER GENERAL BUSINESS PLC",,"ULCAR 1G/5ML SUSP SC30 S4 M48 XD",134
"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 10-12.5MG TAB BL2X14 S4 M36 XD",135
"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 10-25MG TAB BL2X14 S4 M36 XD",136
"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 5-12.5MG TAB BL2X14 S4 M36 XD",137
"BEKER GENERAL BUSINESS PLC",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",138
"BEKER GENERAL BUSINESS PLC",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",139
"BEKER GENERAL BUSINESS PLC",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",140
"BEKER GENERAL BUSINESS PLC",,"XATRAL 10MG TABCR BL30 S4 M36 XD",141
"BEKER GENERAL BUSINESS PLC",,"ZEBEN 400MG TAB BL1 M48 EX",142
"BEKER GENERAL BUSINESS PLC",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",143
"BEKER GENERAL BUSINESS PLC",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",144
"BEKER GENERAL BUSINESS PLC",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",145
"BEKER GENERAL BUSINESS PLC",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",146
"BEKER GENERAL BUSINESS PLC",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",147
"BEKER GENERAL BUSINESS PLC",,"RODOGYL 750KIU+ TABCO BL2X10 S4 M36 XD",148
"BEKER GENERAL BUSINESS PLC",,"TRIATEC 5MG TAB BL2X15 S4 M36 XD",149
"BEKER GENERAL BUSINESS PLC",,"NOVALGIN 2.5G/5ML INJ AM5 S4 M36 XD",150
"BEKER GENERAL BUSINESS PLC",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",151
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANETABS 1G TAB BL2X4 EX",152
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANETABS 500MG TAB BL2X8 X EX",153
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 250MG TAB BL2X10 X EX",154
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG TAB BL14 X EX",155
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 100MG TAB BL2X10 X EX",156
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1.44G/60ML SYR BT1 M24 X EX",157
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 500MG/4ML INJ AM25 X EX",158
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 250MG/2ML INJ AM25 X EX",159
"BEKER GENERAL BUSINESS PLC",,"QUINIMAX 500MG/4ML INJ AM3 X EX",160
"BEKER GENERAL BUSINESS PLC",,"PROFENID 150MG/+ SYR BT1 X EX",161
"BEKER GENERAL BUSINESS PLC",,"XATRAL 2.5MG TABCO BL2X15 S4 M24 XD",162
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG TABCO BL2X7 M36 XD",163
"BEKER GENERAL BUSINESS PLC",,"ALLSTAR MEDSUP MEDSU PEN1 MAU XE",164
"BEKER GENERAL BUSINESS PLC",,"APROVASC 150-10MG TAB BL4X7 M36 XD",165
"BEKER GENERAL BUSINESS PLC",,"APROVASC 150-5MG TAB BL4X7 M36 XD",166
"BEKER GENERAL BUSINESS PLC",,"APROVASC 300-10MG TAB BL4X7 M36 XD",167
"BEKER GENERAL BUSINESS PLC",,"APROVASC 300-5MG TAB BL4X7 M36 XD",168
"BEKER GENERAL BUSINESS PLC",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",169
"BEKER GENERAL BUSINESS PLC",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",170
"BEKER GENERAL BUSINESS PLC",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",171
"BEKER GENERAL BUSINESS PLC",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",172
"BEKER GENERAL BUSINESS PLC",,"PLAVIX 75MG TABCO BL2X14 M36 XE",173
"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",174
"BEKER GENERAL BUSINESS PLC",,"XATRAL 10MG TABCR BL30 M36 XD",175
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 50MG TAB BL3X10 X EX",176
"BEKER GENERAL BUSINESS PLC",,"CORDARONE 200MG TAB BL2X15 M36 XD",177
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 40MG SUBLY VLSX1 S4 M36 XD",178
"BEKER GENERAL BUSINESS PLC",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",179
"BEKER GENERAL BUSINESS PLC",,"LACTACYD 120ML LIQSO BT1 XD",180
"BEKER GENERAL BUSINESS PLC",,"LACTACYD 200ML LIQSO BT1 XD",181
"BEKER GENERAL BUSINESS PLC",,"OMIZEC 20MG CAP BL4X7 H EX",182
"BEKER GENERAL BUSINESS PLC",,"BIOFERON 200ML SYR BT1 M30 H EX",183
"BEKER GENERAL BUSINESS PLC",,"IBEX 200MG+ CAP BL2X12 H EX",184
"BEKER GENERAL BUSINESS PLC",,"LANTUS 300IU/3ML INJ SOLO5 M36 XD",185
"BEKER GENERAL BUSINESS PLC",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",186
"BEKER GENERAL BUSINESS PLC",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",187
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G TAB BL2X4 NDSI M36 XD",188
"BEKER GENERAL BUSINESS PLC",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",189
"BEKER GENERAL BUSINESS PLC",,"STILNOX 10MG TABCO BL14 S4 M48 XD",190
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 500MG TAB BL2X8 M36 XD",191
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 2.16G/90ML SYR BT1 X EX",192
"BEKER GENERAL BUSINESS PLC",,"AMEDIN 10MG TAB BL2X14 M36 MG",193
"BEKER GENERAL BUSINESS PLC",,"AMEDIN 5MG TAB BL2X14 M36 UG",194
"BEKER GENERAL BUSINESS PLC",,"AXACEF 250MG TABCO BL10 M36 MG",195
"BEKER GENERAL BUSINESS PLC",,"AXACEF 500MG TABCO BL10 M36 MG",196
"BEKER GENERAL BUSINESS PLC",,"DYMOL 50-500MG TABEC BL10 M36 MG",197
"BEKER GENERAL BUSINESS PLC",,"ZOXON 1G INJPO VL100 M36 MG",198
"BEKER GENERAL BUSINESS PLC",,"TOPLEXIL 33MG/100ML SYR BT1 X EX",199
"BEKER GENERAL BUSINESS PLC",,"COAPRO 300-25MG TABCO BL2X14 M24 XE",200
"BEKER GENERAL BUSINESS PLC",,"ELOXATINE 100MG/20ML INJ VL1 H FR",201
"BEKER GENERAL BUSINESS PLC",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",202
"BEKER GENERAL BUSINESS PLC",,"ARTANE 5MG TAB BL20 FR",203
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G TAB BL2X4 M24 XD",204
"BEKER GENERAL BUSINESS PLC",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",205
"BEKER GENERAL BUSINESS PLC",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",206
"BEKER GENERAL BUSINESS PLC",,"AMARYL 1MG TAB BL2X15 S3 M36 XE",207
"BEKER GENERAL BUSINESS PLC",,"AMARYL 2MG TAB BL2X15 S3 M36 XE",208
"BEKER GENERAL BUSINESS PLC",,"AMARYL 3MG TAB BL2X15 S4 M36 XE",209
"BEKER GENERAL BUSINESS PLC",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",210
"BEKER GENERAL BUSINESS PLC",,"AMARYL 4MG TAB BL2X15 S3 M36 XE",211
"BEKER GENERAL BUSINESS PLC",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",212
"BEKER GENERAL BUSINESS PLC",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",213
"BEKER GENERAL BUSINESS PLC",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",214
"BEKER GENERAL BUSINESS PLC",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",215
"BEKER GENERAL BUSINESS PLC",,"EPILIM 200MG TABEC BL10X10 S3 M36 XE",216
"BEKER GENERAL BUSINESS PLC",,"FLEMING 228.5MG/+ SUSP BT1 M24 EX",217
"BEKER GENERAL BUSINESS PLC",,"FLEMING 500-125MG TABCO BL2X7 M24 EX",218
"BEKER GENERAL BUSINESS PLC",,"FLEMING 457MG/5ML SUSP BT1 M24 KE",219
"BEKER GENERAL BUSINESS PLC",,"FLEMING 875-125MG TABCO BL2X7 M24 EX",220
"BEKER GENERAL BUSINESS PLC",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",221
"BEKER GENERAL BUSINESS PLC",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",222
"BEKER GENERAL BUSINESS PLC",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",223
"BEKER GENERAL BUSINESS PLC",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",224
"BEKER GENERAL BUSINESS PLC",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",225
"BEKER GENERAL BUSINESS PLC",,"ZOXON 1G INJPO VL1+AM1 M36 KE",226
"BEKER GENERAL BUSINESS PLC",,"EPILIM CHRO 199.8-87MG TABCR BL10X10 XE",227
"BEKER GENERAL BUSINESS PLC",,"EPILIM CHRO 333-145MG TABCR BL10X10 XE",228
"BEKER GENERAL BUSINESS PLC",,"EPILIM 12G/300ML SYR BT1 S4 M36 XE",229
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 500MG/+ LIQ BT1 ZA",230
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 200MG/5ML SUSP BT1 M24 ZA",231
"BEKER GENERAL BUSINESS PLC",,"BOX HISTIACIL NF 150ML JBE ADU",232
"BEKER GENERAL BUSINESS PLC",,"CORDARONE 150MG/3ML INJ AM6 S3 M24 XD",233
"BEKER GENERAL BUSINESS PLC",,"BRONCHICUM 6.64G/+ ELIX BT1 S3 M36 XE",234
"BEKER GENERAL BUSINESS PLC",,"ELOXATIN 50MG/10ML INJ VL1 M24 XE",235
"BEKER GENERAL BUSINESS PLC",,"ELOXATIN 100MG/20ML INJ VL1 S3 M24 XE",236
"BEKER GENERAL BUSINESS PLC",,"LASIX 20MG/2ML INJ AM5 XE",237
"BEKER GENERAL BUSINESS PLC",,"LASIX 40MG TAB BL2X10 M36 XE",238
"BEKER GENERAL BUSINESS PLC",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",239
"BEKER GENERAL BUSINESS PLC",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",240
"BEKER GENERAL BUSINESS PLC",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",241
"BEKER GENERAL BUSINESS PLC",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",242
"BEKER GENERAL BUSINESS PLC",,"EPILIM 400MG/4ML INJPO VLSX1 S4 M60 XE",243
"BEKER GENERAL BUSINESS PLC",,"MAALOX 84G/+ SUSP BT1 XE",244
"BEKER GENERAL BUSINESS PLC",,"AMARYL 1MG TAB BL3X10 M36 ZA",245
"BEKER GENERAL BUSINESS PLC",,"AMARYL 2MG TAB BL3X10 M36 ZA",246
"BEKER GENERAL BUSINESS PLC",,"AMARYL 4MG TAB BL3X10 M36 ZA",247
"BEKER GENERAL BUSINESS PLC",,"FLAGYL 400MG TAB BT100 M24 ZA",248
"BEKER GENERAL BUSINESS PLC",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",249
"BEKER GENERAL BUSINESS PLC",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",250
"BEKER GENERAL BUSINESS PLC",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",251
"BEKER GENERAL BUSINESS PLC",,"BUSCOPAN 10MG TABSC BL5X10 M36 NG",252
"BEKER GENERAL BUSINESS PLC",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",253
"BEKER GENERAL BUSINESS PLC",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",254
"BEKER GENERAL BUSINESS PLC",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",255
"BEKER GENERAL BUSINESS PLC",,"BUSCOPAN 20MG/1ML INJ AM5 M36 ZA",256
"BEKER GENERAL BUSINESS PLC",,"BISOLVON LINCTUS DA 160MG/+ SYR BT1 ZA",257
"BEKER GENERAL BUSINESS PLC",,"BUSCOPAN PLUS 10-500MG TABCO BL50X1 EX",258
"BEKER GENERAL BUSINESS PLC",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",259
"BEKER GENERAL BUSINESS PLC",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",260
"BEKER GENERAL BUSINESS PLC",,"APIDRA 300IU/3ML INJ SOLO5 M24 XN",261
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G SUP BL2X4 FR",262
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 1G POWD SC8 NF FR",263
"BEKER GENERAL BUSINESS PLC",,"DOLIPRANE 500MG TAB BL2X8 XD",264
"BEKER GENERAL BUSINESS PLC",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",265
"BEKER GENERAL BUSINESS PLC",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",266
"BEKER GENERAL BUSINESS PLC",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",267
"BEKER GENERAL BUSINESS PLC",,"PROFEMIGR 150MG TAB BL10 M60 FR",268
"BEKER GENERAL BUSINESS PLC",,"PROFENID 1.5G/60G GEL TB1 S4 M36 XE",269
"BEKER GENERAL BUSINESS PLC",,"SURMONTIL 25MG TAB BL5X10 M36 XD",270
"BEKER GENERAL BUSINESS PLC",,"TELFAST 180MG TABCO BL15 S4 M36 XE",271
"BEKER GENERAL BUSINESS PLC",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",272
"BEKER GENERAL BUSINESS PLC",,"ARTANE 2MG TAB BL2X25 FR",273
"BEKER GENERAL BUSINESS PLC",,"MUCOSOLVAN 30MG/5ML SYR BT1 M36 XE",274
"SURGIPHARM LIMITED",,"AMAREL 1MG TAB BL2X15 M36 XE",1
"SURGIPHARM LIMITED",,"AMAREL 2MG TAB BL2X15 M36 XE",2
"SURGIPHARM LIMITED",,"AMAREL 3MG TAB BL2X15 M36 XE",3
"SURGIPHARM LIMITED",,"AMAREL 4MG TAB BL2X15 M36 XD",4
"SURGIPHARM LIMITED",,"AMARYL MIR 2-500MG TABCO BL3X10 XE",5
"SURGIPHARM LIMITED",,"AMARYL MSR 2-500MG TABCO BL3X10 M24 XE",6
"SURGIPHARM LIMITED",,"AMITRON 3G/60ML POWD BT1 M36 EX",7
"SURGIPHARM LIMITED",,"AMITRON 500MG CAPEM BL12 M36 EX",8
"SURGIPHARM LIMITED",,"AMITRON 500MG CAPEM BL50X10 M36 EX",9
"SURGIPHARM LIMITED",,"APROVEL 150MG TABCO BL2X14 RM M36 XE",10
"SURGIPHARM LIMITED",,"APROVEL 300MG TABCO BL2X14 RM M36 XE",11
"SURGIPHARM LIMITED",,"ASPEGIC 100MG POWD SC20 SAF M24 XD",12
"SURGIPHARM LIMITED",,"ASPEGIC 1G POWD SC20 SAF M30 XD",13
"SURGIPHARM LIMITED",,"ASPEGIC 250MG POWD SC20 SAF M24 XD",14
"SURGIPHARM LIMITED",,"ASPEGIC 500MG POWD SC20 SAF M30 XD",15
"SURGIPHARM LIMITED",,"ATURGYL 7.5MG/15ML NASSP IN1 M24 XE",16
"SURGIPHARM LIMITED",,"BIOFERON 305MG+ CAPEM BL3X10 M30 EX",17
"SURGIPHARM LIMITED",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",18
"SURGIPHARM LIMITED",,"CLOMID 50MG TAB BL10 NDSI M36 XE",19
"SURGIPHARM LIMITED",,"CLOMID 50MG TAB BL5 NDSI M36 XE",20
"SURGIPHARM LIMITED",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",21
"SURGIPHARM LIMITED",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",22
"SURGIPHARM LIMITED",,"CODOLIPRANE 400-20MG TAB BL2X8 NDSI XD",23
"SURGIPHARM LIMITED",,"CORDARONE 200MG TAB BL2X15 M24 XD",24
"SURGIPHARM LIMITED",,"CORTANCYL 20MG TAB BL2X10 SWI M36 XE",25
"SURGIPHARM LIMITED",,"CORTANCYL 5MG TAB BL30 SWI M36 XE",26
"SURGIPHARM LIMITED",,"CORVASAL 2MG TAB BL2X15 S3 M36 XD",27
"SURGIPHARM LIMITED",,"CORVASAL 4MG TAB BL2X15 S3 M24 XD",28
"SURGIPHARM LIMITED",,"DAONIL 5MG TAB BL10X10 SWI M24 XE",29
"SURGIPHARM LIMITED",,"DAONIL 5MG TAB BL20 SWI M24 XE",30
"SURGIPHARM LIMITED",,"DEPAK CHRO500 333-145MG TABCR TB30 XD",31
"SURGIPHARM LIMITED",,"DEPAKINE 200MG TABEC TB40 ICRA M36 X1",32
"SURGIPHARM LIMITED",,"DEPAKINE 500MG TABEC TB40 M36 XD",33
"SURGIPHARM LIMITED",,"DEPAKINE 8.65G/+ SYR BT1 ICRA M36 XD",34
"SURGIPHARM LIMITED",,"DEPAKINE 8G/40ML SOL BT1 ICRA M36 XD",35
"SURGIPHARM LIMITED",,"DITROPAN 5MG TAB BL2X30 M36 XD",36
"SURGIPHARM LIMITED",,"DOGMATIL 50MG CAP BL30 M36 XE",37
"SURGIPHARM LIMITED",,"DOLIPRANE 100MG POWD SC12 NDSI XD",38
"SURGIPHARM LIMITED",,"DOLIPRANE 100MG SUP BL2X5 NDSI M36 XD",39
"SURGIPHARM LIMITED",,"DOLIPRANE 150MG POWD SC12 NDSI XD",40
"SURGIPHARM LIMITED",,"DOLIPRANE 150MG SUP BL2X5 NDSI M36 XD",41
"SURGIPHARM LIMITED",,"DOLIPRANE 1G TABEF TB8 NDSI M36 XD",42
"SURGIPHARM LIMITED",,"DOLIPRANE 200MG POWD SC12 NDSI XD",43
"SURGIPHARM LIMITED",,"DOLIPRANE 200MG SUP BL2X5 NDSI M36 XD",44
"SURGIPHARM LIMITED",,"DOLIPRANE 300MG POWD SC12 NDSI XD",45
"SURGIPHARM LIMITED",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",46
"SURGIPHARM LIMITED",,"DOLIPRANE VIT C 500-150MG TABEF TB16 XD",47
"SURGIPHARM LIMITED",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",48
"SURGIPHARM LIMITED",,"DOLIPRANE 500MG POWD SC12 NDSI M24 XD",49
"SURGIPHARM LIMITED",,"DOLIPRANE 500MG TABEF TB2X8 NDSI M36 XD",50
"SURGIPHARM LIMITED",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",51
"SURGIPHARM LIMITED",,"DOLIRHUME 500-30MG TAB BL2X8 NDSI M36 XD",52
"SURGIPHARM LIMITED",,"ENTEROGERMINA 2BCFU/5ML SUSP BT10 S3 XD",53
"SURGIPHARM LIMITED",,"ERCEFURYL 200MG CAP BL2X14 SAF M60 XE",54
"SURGIPHARM LIMITED",,"ERCEFURYL 3.6G/90ML SOL BT1 S2 EX",55
"SURGIPHARM LIMITED",,"EXACYL 500MG TAB BL20 S3 XE",56
"SURGIPHARM LIMITED",,"EXACYL 1G/10ML SOL AM5 S3 M60 XE",57
"SURGIPHARM LIMITED",,"FLAGENTYL 500MG TABCO BL4 S4 M49 XD",58
"SURGIPHARM LIMITED",,"FLAGYL 500MG/+ INJ BG25 H FR",59
