country,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid,,
KE,Highchem,APROVASC 300-10 MG 28'S,APROVASC 300-10MG TAB BL4X7 M36 XE,539181,,
BF,LABOREX,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
BF,UBIPHARM,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
BF,DPBF,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
BF,TEDIS,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
CG,LABOREX BRZ,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
CG,LABOREX PNR,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
CG,SEP BRZ,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
CG,SEP PNR,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
CG,UBI BRZ,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
CG,UBI PNR,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
GN,LABOREX,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
GN,SGIP,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
GN,SODIPH,APROVASC 300-10MG BL4X7CP,APROVASC 300-10MG TAB BL4X7 M36 XD,539181,,
KE,Laborex,APROVASC 300-10MG CP B/28     ,APROVASC 300-10MG TAB BL4X7 M36 XE,539181,,
BF,LABOREX,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
BF,UBIPHARM,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
BF,DPBF,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
BF,TEDIS,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
CG,LABOREX BRZ,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
CG,LABOREX PNR,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
CG,SEP BRZ,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
CG,SEP PNR,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
CG,UBI BRZ,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
CG,UBI PNR,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
GN,LABOREX,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
GN,SGIP,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
GN,SODIPH,APROVASC 300-5MG BL4X7CP,APROVASC 300-5MG TAB BL4X7 M36 XD,539182,,
KE,Laborex,APROVASC 300-5MG CP B/28      ,APROVASC 300-5MG TAB BL4X7 M36 XE,539182,,
KE,Highchem,APROVASC 300-5MG TABS,APROVASC 300-5MG TAB BL4X7 M36 XE,539182,,
KE,Harleys,Aprovasc 300mg/10mg tablets 28's,APROVASC 300-10MG TAB BL4X7 M36 XE,539181,,
KE,Harleys,Aprovasc 300mg/5mg tablets 28's,APROVASC 300-5MG TAB BL4X7 M36 XE,539182,,
KE,Surgipharm,APROVASC TAB 150-10MG *28,APROVASC 150-10MG TAB BL4X7 M36 XD,539185,,
KE,Surgipharm,APROVASC TAB 150-5MG *28,APROVASC 150-5MG TAB BL4X7 M36 XE,539183,,
KE,Surgipharm,APROVASC TAB 300-10MG *28,APROVASC 300-10MG TAB BL4X7 M36 XE,539181,,
KE,Surgipharm,APROVASC TAB 300-5MG *28,APROVASC 300-5MG TAB BL4X7 M36 XE,539182,,
ET,EBG,Aprovel  Rm 150 28cap,APROVEL RM 150 MG 28 COMP  (MVI),196680,,
BF,LABOREX,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
BF,UBIPHARM,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
BF,DPBF,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
BF,TEDIS,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
CG,LABOREX BRZ,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
CG,LABOREX PNR,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
CG,SEP BRZ,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
CG,SEP PNR,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
CG,UBI BRZ,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
CG,UBI PNR,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
GN,LABOREX,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
GN,SGIP,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
GN,SODIPH,APROVEL 150 MG BL2x14CP,APROVEL 150MG TABCO BL2X14 RM M36 XE,196680,,
KE,Laborex,APROVEL 150MG RM CP B/28      ,APROVEL RM 150 MG 28 COMP  (MVI),196680,,
KE,Harleys,Aprovel 150mg tablets 28's,APROVEL RM 150 MG 28 COMP  (MVI),196680,,
KE,Laborex,APROVEL 150MG TABS 28'S,APROVEL RM 150 MG 28 COMP  (MVI),196680,,
KE,Highchem,APROVEL 150mg TABS 28'S,APROVEL RM 150 MG 28 COMP  (MVI),196680,,
ET,Dugda,APROVEL 300 mg 2x14 Tab,APROVEL RM 300 MG 28 COMP (MVI),196681,,
ET,Dejen,APROVEL 300 mg 2x14 Tab,APROVEL RM 300 MG 28 COMP (MVI),196681,,
BF,LABOREX,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
BF,UBIPHARM,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
BF,DPBF,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
BF,TEDIS,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
CG,LABOREX BRZ,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
CG,LABOREX PNR,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
CG,SEP BRZ,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
CG,SEP PNR,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
CG,UBI BRZ,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
CG,UBI PNR,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
GN,LABOREX,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
GN,SGIP,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
GN,SODIPH,APROVEL 300 MG BL2x14CP,APROVEL 300MG TABCO BL2X14 RM M36 XE,196681,,
KE,Laborex,APROVEL 300MG RM CP B/28      ,APROVEL RM 300 MG 28 COMP (MVI),196681,,
KE,Harleys,Aprovel 300mg tablets 28's,APROVEL RM 300 MG 28 COMP (MVI),196681,,
KE,Laborex,APROVEL 300MG TABS 28'S,APROVEL RM 300 MG 28 COMP (MVI),196681,,
KE,Highchem,APROVEL 300mg TABS 28'S,APROVEL RM 300 MG 28 COMP (MVI),196681,,
ET,Beker,Aprovel Rm 150 28cap,APROVEL RM 150 MG 28 COMP  (MVI),196680,,
ET,EBG,Aprovel Rm 300 28cap,APROVEL RM 300 MG 28 COMP (MVI),196681,,
KE,Surgipharm,APROVEL TABS 150mg * 28's,APROVEL RM 150 MG 28 COMP  (MVI),196680,,
KE,Surgipharm,APROVEL TABS 300mg * 28's,APROVEL RM 300 MG 28 COMP (MVI),196681,,
GN,LABOREX,ARTANE 2MG CP50,ARTANE 2MG TAB BL2X25 FR,663419,,
GN,SGIP,ARTANE 2MG CP50,ARTANE 2MG TAB BL2X25 FR,663419,,
GN,SODIPH,ARTANE 2MG CP50,ARTANE 2MG TAB BL2X25 FR,663419,,
KE,Surgipharm,AS/AQ TABS 100/270MG*6*25'S(IP)AD,ASAQ 100MG TAB BL25X6 EX,306724,,
BF,LABOREX,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
BF,UBIPHARM,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
BF,DPBF,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
BF,TEDIS,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
CG,LABOREX BRZ,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
CG,LABOREX PNR,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
CG,SEP BRZ,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
CG,SEP PNR,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
CG,UBI BRZ,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
CG,UBI PNR,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
GN,LABOREX,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
GN,SGIP,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
GN,SODIPH,ASPEGIC 100MG PDR SACH/20,ASPEGIC 100MG POWD SC20 SAF M24 XD,281498,,
BF,LABOREX,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
BF,UBIPHARM,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
BF,DPBF,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
BF,TEDIS,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
CG,LABOREX BRZ,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
CG,LABOREX PNR,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
CG,SEP BRZ,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
CG,SEP PNR,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
CG,UBI BRZ,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
CG,UBI PNR,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
GN,LABOREX,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
GN,SGIP,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
GN,SODIPH,ASPEGIC 250MG PDR SACH/20,ASPEGIC 250MG POWD SC20 SAF M24 XD,281499,,
BF,LABOREX,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
BF,UBIPHARM,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
BF,DPBF,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
BF,TEDIS,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
CG,LABOREX BRZ,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
CG,LABOREX PNR,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
CG,SEP BRZ,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
CG,SEP PNR,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
CG,UBI BRZ,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
CG,UBI PNR,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
GN,LABOREX,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
GN,SGIP,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
GN,SODIPH,ASPEGIC 500MG PDR SACH/20,ASPEGIC 500MG POWD SC20 SAF M30 XD,281500,,
BF,LABOREX,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
BF,UBIPHARM,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
BF,DPBF,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
BF,TEDIS,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
CG,LABOREX BRZ,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
CG,LABOREX PNR,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
CG,SEP BRZ,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
CG,SEP PNR,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
CG,UBI BRZ,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
CG,UBI PNR,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
GN,LABOREX,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
GN,SGIP,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
GN,SODIPH,ASPEGIC AD 1G PDR SACH/20,ASPEGIC 1G POWD SC20 SAF M30 XD,298801,,
BF,LABOREX,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
BF,UBIPHARM,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
BF,DPBF,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
BF,TEDIS,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
CG,LABOREX BRZ,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
CG,LABOREX PNR,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
CG,SEP BRZ,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
CG,SEP PNR,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
CG,UBI BRZ,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
CG,UBI PNR,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
GN,LABOREX,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
GN,SGIP,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
GN,SODIPH,ATURGYL 0.05% SPRAY NAS FL15ML,ATURGYL 7.5MG/15ML NASSP IN1 M24 XE,354883,,
KE,Surgipharm,AUBAGIO TABS 14MG * 28,AUBAGIO 14MG TABS X 28,651772,,
KE,Laborex,AXACEF 250MG TAB 1X10         ,AXACEF 250MG TABCO BL1X10 M36 MG,475987,,
KE,Laborex,AXACEF 250MG TAB 2X7          ,AXACEF 250MG TABCO BL2X7 M36 EX,476931,,
KE,Harleys,Axacef 250mg Tablets 10's,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
KE,Highchem,AXACEF 250MG TABS 10'S,AXACEF 250MG TABCO BL1X10 M36 MG,475987,,
KE,Harleys,AXACEF 250MG TABS 14`S - -,AXACEF 250MG TABCO BL1X10 M36 MG,475987,,
KE,Laborex,AXACEF 500MG TAB 1X10         ,AXACEF 500MG TABCO BL1X10 M36 MG,475988,,
KE,Laborex,AXACEF 500MG TAB 1X10         ,AXACEF 500MG TABCO BL1X10 M36 MG,475988,,
KE,Harleys,Axacef 500mg Tablets 10's,AXACEF 500MG TABCO BL1X10 M36 MG,475988,,
KE,Harleys,Axacef 500mg Tablets 10's,AXACEF 500MG TABCO BL1X10 M36 MG,475988,,
KE,Highchem,AXACEF 500MG TABS 10'S,AXACEF 500MG TABCO BL1X10 M36 MG,475988,,
KE,Highchem,AXACEF 500MG TABS 10'S,AXACEF 500MG TABCO BL1X10 M36 MG,475988,,
KE,Harleys,AXACEF 500MG TABS 14`S - -,BRONCHICUM 6.64G 1ELIX S3 XE,352016,,
KE,Surgipharm,AXACEF TABLETS 250MG * 10,AXACEF 250MG TABCO BL1X10 M36 MG,475987,,
KE,Surgipharm,AXACEF TABLETS 250MG * 14  (SANOFI),AXACEF 250MG TABCO BL2X7 M36 EX,476931,,
KE,Surgipharm,AXACEF TABLETS 500MG * 10's,AXACEF 500MG TABCO BL1X10 M36 MG,475988,,
KE,Surgipharm,AXACEF TABLETS 500MG * 10's,AXACEF 500MG TABCO BL1X10 M36 MG,475988,,
KE,Highchem,BIOFERON 200ml SYRUP,BIOFERON 8G/200ML+ SYR BTX1 M30 EX,679090,,
BF,LABOREX,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
BF,UBIPHARM,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
BF,DPBF,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
BF,TEDIS,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
CG,LABOREX BRZ,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
CG,LABOREX PNR,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
CG,SEP BRZ,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
CG,SEP PNR,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
CG,UBI BRZ,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
CG,UBI PNR,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
GN,LABOREX,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
GN,SGIP,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
GN,SODIPH,BIOFERON 8G/200ML  SP,BIOFERON 8G/+ SYR BT1 M30 EX,475994,,
KE,Surgipharm,BIOFERON CAPS *30,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
KE,Surgipharm,BIOFERON CAPS *30  (SANOFI),BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
KE,Highchem,BIOFERON CAPS 30'S,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
UG,Surgipharm,Bioferon Caps x 30 (Ferrous Fumerate/Folic Acid/Vit B12/Vit C/Zinc),BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
KE,Harleys,Bioferon Capsules 30's,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
BF,LABOREX,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
BF,UBIPHARM,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
BF,DPBF,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
BF,TEDIS,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
CG,LABOREX BRZ,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
CG,LABOREX PNR,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
CG,SEP BRZ,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
CG,SEP PNR,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
CG,UBI BRZ,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
CG,UBI PNR,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
GN,LABOREX,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
GN,SGIP,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
GN,SODIPH,BIOFERON GEL BL3x10,BIOFERON 305MG+ CAPEM BL3X10 M30 EX,475991,,
KE,Harleys,Bioferon Liquid Syrup 200ml,BIOFERON 8G/200ML+ SYR BTX1 M30 EX,679090,,
KE,Surgipharm,BIOFERON SUSP 200ML,BIOFERON 8G/200ML+ SYR BTX1 M30 EX,679090,,
KE,Surgipharm,BIOFERON SUSP 200ML(SANOFI),BIOFERON 8G/200ML+ SYR BTX1 M30 EX,679090,,
KE,Laborex,BIOFERON SYR 200ML            ,BIOFERON 8G/200ML+ SYR BTX1 M30 EX,679090,,
UG,Surgipharm,Bioferon Syr x 200ml (Ferric Ammonium Citrate/VitB12/Folic Acid),BIOFERON 8G/200ML+ SYR BTX1 M30 EX,475994,,
CG,LABOREX BRZ,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
CG,LABOREX PNR,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
CG,SEP BRZ,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
CG,SEP PNR,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
CG,UBI BRZ,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
CG,UBI PNR,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
GN,LABOREX,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
GN,SGIP,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
GN,SODIPH,BIOZOLE 2.5G/100ML  SP,BIOZOLE 2.5G/100ML SYR BT1 M36 EX,476949,,
KE,Laborex,BIOZOLE 5MG/ML INF MD 100ML IV,BIOZOLE 500MG/+ INFLS VL1 M24 EX,476950,,
BF,LABOREX,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
BF,UBIPHARM,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
BF,DPBF,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
BF,TEDIS,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
CG,LABOREX BRZ,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
CG,LABOREX PNR,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
CG,SEP BRZ,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
CG,SEP PNR,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
CG,UBI BRZ,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
CG,UBI PNR,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
GN,LABOREX,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
GN,SGIP,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
GN,SODIPH,BIPROFENID LP 100MG CP BL2x10,BIPROFENID 100MG TAB BL2X10 S3 M24 XD,346667,,
KE,Surgipharm,BISOLVON LINCTUS 200ML,Bisolv. Linc-Tussyrup/200ML 1/4 5/5 ML ,654229,,
KE,Surgipharm,BISOLVON TABLETS 8mg * 20's,BISOLVON TABLETS 8mg * 20's ,651891,,
KE,Highchem,BRONCHICUM ELIXIR 100ml,BRONCHICUM 6.64G 1ELIX S3 XE,352016,,
KE,Laborex,BRONCHICUM ELIXIR 100ML       ,BRONCHICUM 6.64G 1ELIX S3 XE,352016,,
KE,Harleys,Bronchicum Elixir S 100ml,BRONCHICUM 6.64G 1ELIX S3 XE,352016,,
KE,Surgipharm,BRONCHICUM SYRUP * 100ml,BRONCHICUM 6.64G 1ELIX S3 XE,352016,,
KE,Harleys,Brumed 100mg/5ml Suspension 100ml,BRUMED 2G/100ML SYR BTX1 M36 EX,476959,,
KE,Highchem,BRUMED 100ml SUSPENSION,CLEXANE,,M24;306226;,
