product_description,quantity,country,distributor
STILNOX TABS 10MG * 14,20,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,3,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,15,KE,Surgipharm
CLEXANE INJ. 20mg * 2,50,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,20,KE,Surgipharm
NO SPA INJECTION 40mg/2ml * 25Amps,4,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,4,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,30,KE,Surgipharm
APROVASC TAB 150-5MG *28,4,KE,Surgipharm
APROVEL TABS 300mg * 28's,2,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,130,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,80,KE,Surgipharm
CLEXANE INJ. 20mg * 2,60,KE,Surgipharm
CLEXANE INJ. 40mg * 2,100,KE,Surgipharm
CLEXANE INJ. 80mg * 2,50,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,220,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,5,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,10,KE,Surgipharm
EPILIM SYRUP 300ml,18,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,40,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,224,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),120,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),228,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,60,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),400,KE,Surgipharm
LASIX AMPS 2ml * 5,320,KE,Surgipharm
LASIX TABS 40mg * 20,20,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,105,KE,Surgipharm
NO SPA FORTE TABLETS 80MG * 20,5,KE,Surgipharm
NO SPA INJECTION 40mg/2ml * 25Amps,5,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,90,KE,Surgipharm
ORELOX TABS 100MG *10'S,10,KE,Surgipharm
ORELOX TABS 200MG *10'S,133,KE,Surgipharm
TAVANIC INJ. 500mg VIAL,100,KE,Surgipharm
TAVANIC TABS 500mg * 5,20,KE,Surgipharm
AMARYL M TABS 2mg * 30's,3,KE,Surgipharm
AMARYL TABS 1mg * 30's,4,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,10,KE,Surgipharm
EPILIM SYRUP 300ml,12,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,6,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,20,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,1,KE,Surgipharm
DAONIL TABS 5mg * 100's,100,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),20,KE,Surgipharm
MAALOX SUSPENSION 350ml,50,KE,Surgipharm
AMARYL TABS 2mg * 30's,60,KE,Surgipharm
APROVASC TAB 150-5MG *28,3,KE,Surgipharm
APROVEL TABS 150mg * 28's,10,KE,Surgipharm
BIOFERON CAPS *30  (SANOFI),5,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,200,KE,Surgipharm
CLEXANE INJ. 40mg * 2,110,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,15,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,30,KE,Surgipharm
DAONIL TABS 5mg * 100's,50,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,380,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,60,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,80,KE,Surgipharm
EPILIM SYRUP 300ml,75,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,10,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,350,KE,Surgipharm
FLAGYL SUSPENSION 100ml,217,KE,Surgipharm
FLAGYL TABS 400mg * 100's,150,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),48,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),24,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),80,KE,Surgipharm
IBEX CAPSULES 2*12,160,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,25,KE,Surgipharm
LASIX TABS 40mg * 20,360,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,100,KE,Surgipharm
MAALOX SUSPENSION 350ml,60,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,30,KE,Surgipharm
NO SPA TABLETS 40mg * 20,10,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,30,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,45,KE,Surgipharm
ORELOX TABS 200MG *10'S,50,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,110,KE,Surgipharm
STILNOX TABS 10MG * 14,100,KE,Surgipharm
TAVANIC TABS 500mg * 5,25,KE,Surgipharm
TRITACE TABS 5mg * 28's,5,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,5,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,50,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,10,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,1,KE,Surgipharm
APROVEL TABS 150mg * 28's,1,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,2,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),2,KE,Surgipharm
IBEX CAPSULES 2*12,2,KE,Surgipharm
MAALOX SUSPENSION 350ml,5,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,6,KE,Surgipharm
TRITAZIDE TABS 5/12.5MG * 28'S,8,KE,Surgipharm
AMARYL TABS 1mg * 30's,2,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,1,KE,Surgipharm
APROVASC TAB 300-10MG *28,2,KE,Surgipharm
APROVASC TAB 300-5MG *28,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,9,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,1,KE,Surgipharm
DAONIL TABS 5mg * 100's,1,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,2,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
LASIX TABS 40mg * 20,11,KE,Surgipharm
MAALOX SUSPENSION 350ml,6,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,15,KE,Surgipharm
NO SPA TABLETS 40mg * 100's,2,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,4,KE,Surgipharm
ORELOX TABS 200MG *10'S,20,KE,Surgipharm
PLAVIX TABS 75mg * 28's,2,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,8,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,34,KE,Surgipharm
FLAGYL TABS 400mg * 100's,5,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),10,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,10,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),10,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,1,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,2,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,1,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,1,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),50,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),50,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,50,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),50,KE,Surgipharm
MAALOX SUSPENSION 350ml,20,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,100,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,2,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,3,KE,Surgipharm
PLAVIX TABS 75mg * 28's,3,KE,Surgipharm
STILNOX TABS 10MG * 14,4,KE,Surgipharm
TRITACE TABS 5mg * 28's,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,1,KE,Surgipharm
APROVASC TAB 300-5MG *28,2,KE,Surgipharm
APROVEL TABS 150mg * 28's,3,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,2,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,6,KE,Surgipharm
MAALOX SUSPENSION 350ml,6,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,2,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,3,KE,Surgipharm
APROVASC TAB 300-10MG *28,3,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,5,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,3,KE,Surgipharm
FLAGYL SUSPENSION 100ml,10,KE,Surgipharm
MAALOX SUSPENSION 350ml,6,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,10,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,10,KE,Surgipharm
STILNOX TABS 10MG * 14,6,KE,Surgipharm
