country,product_gmid,unified_price,resale_price,tender_price,supply_price,Product Promotion
CI,628389,6.87,7.08, -     ,6.726,Yes
CI,628391,3.34,3.48, -     ,3.306,Yes
CI,222428,16.83,13.86, -     ,13.167,Yes
CI,639164,1.85,2.01, -     ,1.9095,Yes
CI,540717,1.35,1.44, -     ,1.368,Yes
CI,172136,33.55,37.14, -     ,35.283,Yes
CI,639608,1.51,1.57, -     ,1.4915,Yes
CI,624622,3.85,4.17, -     ,3.9615,Yes
CI,571696,13,14.25, -     ,13.5375,Yes
CI,187750,2.67,2.95, -     ,2.8025,Yes
CI,187747,4.11,4.41, -     ,4.1895,Yes
CI,477825,2.31,2.21, -     ,2.0995,Yes
CI,479387,1.44,1.52, -     ,1.444,Yes
CI,479530,1.63,1.67, -     ,1.5865,Yes
CI,323470,2.6,2.74, -     ,2.603,Yes
CI,323473,1.23,1.2, -     ,1.14,Yes
CI,355560,3.14,4.04, -     ,3.838,Yes
CI,408003,5.45,6.03, -     ,5.7285,Yes
CI,624773,5.45,6.03, -     ,5.7285,Yes
CI,624774,3.48,3.84, -     ,3.648,Yes
CI,298698,6.52,7.2, -     ,6.84,Yes
CI,636827,2.61,2.88, -     ,2.736,Yes
CI,298711,3.26,3.43, -     ,3.2585,Yes
CI,39171,12.35,10.2, -     ,9.69,Yes
CI,310637,8.78,7.75, -     ,7.3625,Yes
CI,413689,45.8,35, -     ,33.25,Yes
CI,414074,106.4,87, -     ,82.65,Yes
CI,671637,2.97,2.99, -     ,2.8405,Yes
CI,671639,6.17,6.81, -     ,6.4695,Yes
CI,269069,1.82,1.97, -     ,1.8715,Yes
CI,489540,1.54,1.7, -     ,1.615,Yes
CI,489541,0.93,0.98, -     ,0.931,Yes
CI,666655,13.3,14, -     ,13.3,Yes
CI,679231,6.65,7, -     ,6.65,Yes
CI,666654,8.08,8.5, -     ,8.075,Yes
CI,666653,11.64,12.25, -     ,11.6375,Yes
CI,627667,6.18,6.82, -     ,6.479,Yes
CI,627062,5.72,6, -     ,5.7,Yes
CI,627060,6.65,7.35, -     ,6.9825,Yes
CI,627061,3.81,4, -     ,3.8,Yes
CI,168279,5.38,5.98, -     ,5.681,Yes
CI,612011,17.79,18.63, -     ,17.6985,Yes
CI,545747,18.42,17.46, -     ,16.587,Yes
CI,635403,2.68,3.02, -     ,2.869,Yes
CI,665401,1.33,1.4, -     ,1.33,Yes
CI,662889,3.91,4.32, -     ,4.104,Yes
CI,650739,0.77,0.76, -     ,0.722,Yes
CI,663982,0.77,0.76, -     ,0.722,Yes
CI,650737,0.82,0.88, -     ,0.836,Yes
CI,663983,0.82,0.88, -     ,0.836,Yes
CI,663984,1.88,1.94, -     ,1.843,Yes
CI,663985,1.53,1.52, -     ,1.444,Yes
CI,663986,1.15,1.26, -     ,1.197,Yes
CI,663987,0.7,0.77, -     ,0.7315,Yes
CI,663981,0.86,0.82, -     ,0.779,Yes
CI,663996,15.93,18.39, -     ,17.4705,Yes
CI,663998,2.43,2.63, -     ,2.4985,Yes
CI,663992,2.02,1.86, -     ,1.767,Yes
CI,476714,0.55,0.6, -     ,0.57,Yes
CI,639628,6.01,6.31, -     ,5.9945,Yes
CI,671212,1.53,1.52, -     ,1.444,Yes
CI,635403,2.68,3.02, -     ,2.869,Yes
KE,475652,0.76,3.58, -     ,3.401,Yes
KE,554510,7.4,9.28, -     ,8.816,Yes
KE,664051,2.37,1.75, -     ,1.6625,Yes
KE,245298,4.18,4.4, -     ,4.18,Yes
KE,671563,1.89,2.21, -     ,2.0995,Yes
KE,671568,2.33,2.94, -     ,2.793,Yes
KE,694156,12.88,17.54, -     ,16.663,Yes
KE,627595,6.25,7.79, -     ,7.4005,Yes
KE,627597,8.93,13.15, -     ,12.4925,Yes
KE,627062,5.72,6.97, -     ,6.6215,Yes
KE,632896,5.7,6.31, -     ,5.9945,Yes
KE,261608,5.7,6.31, -     ,5.9945,Yes
KE,307013,5.22,6.21, -     ,5.8995,Yes
KE,321233,4.77,6.14, -     ,5.833,Yes
KE,539185,13.29,12.29, -     ,11.6755,Yes
KE,539183,12.94,12.21, -     ,11.5995,Yes
KE,539181,14.94,15.26, -     ,14.497,Yes
KE,539182,14.03,14.42, -     ,13.699,Yes
KE,196680,12.75,11.16, -     ,10.602,Yes
KE,196681,13.52,14.44, -     ,13.718,Yes
KE,475987,1.84,2, -     ,1.9,Yes
KE,475988,3.59,3.9, -     ,3.705,Yes
KE,475991,1.01,1.16, -     ,1.102,Yes
KE,679090,1.37,1.16, -     ,1.102,Yes
KE,352016,1.14,1.26, -     ,1.197,Yes
KE,306220,4.72,5.64, -     ,5.358,Yes
KE,306222,7.96,9.06, -     ,8.607,Yes
KE,306225,11.2,12.38, -     ,11.761,Yes
KE,306226,16.3,18.12, -     ,17.214,Yes
KE,247831,12.88,12.71, -     ,12.0745,Yes
KE,247832,14.05,15.91, -     ,15.1145,Yes
KE,370351,74.76,78.7, -     ,74.765,Yes
KE,407096,154.67,162.81, -     ,154.6695,Yes
KE,528888,2.42,2.97, -     ,2.8215,Yes
KE,502299,8.65,9.94, -     ,9.443,Yes
KE,592593,2.28,3.35, -     ,3.1825,Yes
KE,671538,2.27,2.56, -     ,2.432,Yes
KE,476963,6.5,12.63, -     ,11.9985,Yes
KE,476009,1.17,1.29, -     ,1.2255,Yes
KE,477015,1.23,1.95, -     ,1.8525,Yes
KE,477034,1.9,2.4, -     ,2.28,Yes
KE,476043,3.31,2.81, -     ,2.6695,Yes
KE,405018,3.03,4.27, -     ,4.0565,Yes
KE,405039,3.06,4.44, -     ,4.218,Yes
KE,415360,8.2,11.88, -     ,11.286,Yes
KE,405069,3.08,4.58, -     ,4.351,Yes
KE,241634,34.3,28, -     ,26.6,Yes
KE,518946,2.64,2.89, -     ,2.7455,Yes
KE,505579,3.12,4.08, -     ,3.876,Yes
KE,436418,1.81,3.8, -     ,3.61,Yes
KE,292174,2.31,2.5, -     ,2.375,Yes
KE,213714,10.71,12.46, -     ,11.837,Yes
KE,289137,4.49,4.52, -     ,4.294,Yes
KE,289138,1.02,1.13, -     ,1.0735,Yes
KE,287552,4.76,5.18, -     ,4.921,Yes
KE,287550,1.25,1.37, -     ,1.3015,Yes
KE,287553,2.46,2.73, -     ,2.5935,Yes
KE,298689,6.18,7.18, -     ,6.821,Yes
KE,374872,7.1,8.18, -     ,7.771,Yes
KE,298691,7.4,9.93, -     ,9.4335,Yes
KE,298693,4.41,6.6, -     ,6.27,Yes
KE,222428,16.83,19.7, -     ,18.715,Yes
KE,258746,31.92,37.13, -     ,35.2735,Yes
KE,477825,2.31,2.84, -     ,2.698,Yes
KE,479387,1.44,1.68, -     ,1.596,Yes
KE,479530,1.63,1.89, -     ,1.7955,Yes
KE,323473,1.23,1.68, -     ,1.596,Yes
KE,312451,0.87,1.01, -     ,0.9595,Yes
KE,636825,2.32,2.77, -     ,2.6315,Yes
KE,251781,12.88,17.54, -     ,16.663,Yes
KE,310637,8.78,10.98, -     ,10.431,Yes
KE,413689,45.8,31.57, -     ,29.9915,Yes
KE,414074,106.4,57.77, -     ,54.8815,Yes
KE,612011,17.79,20.63, -     ,19.5985,Yes
KE,545747,18.42,21.66, -     ,20.577,Yes
KE,477044,0.85,2.63, -     ,2.4985,Yes
KE,643215,13.63,16.25, -     ,15.4375,Yes
KE,643216,25.37,28.29, -     ,26.8755,Yes
KE,642931,6.68,7.78, -     ,7.391,Yes
KE,641849,6.16,7.07, -     ,6.7165,Yes
KE,67294,1.05,1.16, -     ,1.102,Yes
KE,506739,2.71,2.85, -     ,2.7075,Yes
KE,645820,3.45,3.82, -     ,3.629,Yes
KE,645818,6.1,6.76, -     ,6.422,Yes
KE,645819,10.97,12.15, -     ,11.5425,Yes
KE,645817,3.66,5.34, -     ,5.073,Yes
KE,645815,2.28,2.53, -     ,2.4035,Yes
KE,615902,35.47,36.68, -     ,34.846,Yes
KE,615926,20.91,22.01, -     ,20.9095,Yes
KE,263980,30.01,28.87, -     ,27.4265,Yes
KE,306632,30.59,33.89, -     ,32.1955,Yes
KE,651969,3.52,4.5, -     ,4.275,Yes
KE,653312,4.81,5.06, -     ,4.807,Yes
KE,696080,4.58,4.82, -     ,4.579,Yes
KE,696079,3.75,3.95, -     ,3.7525,Yes
KE,652574,3.08,3.24, -     ,3.078,Yes
KE,654229,2.73,2.87, -     ,2.7265,Yes
KE,653030,6.9,7.26, -     ,6.897,Yes
KE,693896,1.52,1.58, -     ,1.501,Yes
KE,651777,2.17,2.28, -     ,2.166,Yes
KE,380567,27.27,36, -     ,34.2,Yes
KE,476714,0.55,0.42, -     ,0.399,Yes
KE,639628,6.01,6.95, -     ,6.6025,Yes
MG,516219,9.5,10, -     ,9.5,P
MG,268012,2.91,3.06, -     ,2.907,P
MG,268013,4.36,4.59, -     ,4.3605,P
MG,268014,5.7,6, -     ,5.7,P
MG,268015,9.2,9.7, -     ,9.215,P
MG,307013,5.22,5.9, -     ,5.605,P
MG,321233,4.77,4.94, -     ,4.693,P
MG,475652,0.76,0.8, -     ,0.76,N
MG,539185,13.29,14.5, -     ,13.775,P
MG,539183,12.94,14, -     ,13.3,P
MG,539181,14.94,16, -     ,15.2,P
MG,539182,14.03,15, -     ,14.25,P
MG,196680,12.75,13.67, -     ,12.9865,P
MG,196681,13.52,14.4, -     ,13.68,P
MG,281498,1.02,1.04, -     ,0.988,N
MG,298801,1.96,2.03, -     ,1.9285,N
MG,281499,1.07,1.11, -     ,1.0545,N
MG,281500,1.31,1.37, -     ,1.3015,N
MG,354883,0.94,1, -     ,0.95,N
MG,475991,1.01,1.05, -     ,0.9975,N
MG,636858,2.87,3, -     ,2.85,P
MG,551043,2.71,2.86, -     ,2.717,N
MG,247831,12.88,13.87, -     ,13.1765,P
MG,247832,14.05,14.4, -     ,13.68,P
MG,628074,1.42,1.35, -     ,1.2825,N
MG,554510,7.4,7.97, -     ,7.5715,N
MG,298682,1.3,1.37, -     ,1.3015,N
MG,320343,2.91,3.06, -     ,2.907,N
MG,320344,5.2,5.11, -     ,4.8545,N
MG,305479,1.39,1.45, -     ,1.3775,N
MG,630791,6.5,7.45, -     ,7.0775,P
MG,624625,2.31,2.39, -     ,2.2705,P
MG,630763,5.83,5.95, -     ,5.6525,P
MG,625765,3.66,3.89, -     ,3.6955,P
MG,625767,3.4,3.6, -     ,3.42,P
MG,240939,5.04,5.31, -     ,5.0445,N
MG,611732,2.51,2.64, -     ,2.508,N
MG,627331,0.93,0.85, -     ,0.8075,N
MG,627332,0.93,0.85, -     ,0.8075,N
MG,663982,0.77,0.76, -     ,0.722,N
MG,624480,0.87,0.9, -     ,0.855,N
MG,627314,0.93,0.85, -     ,0.8075,N
MG,626997,0.92,0.85, -     ,0.8075,N
MG,626630,1,1.05, -     ,0.9975,N
MG,627330,0.83,0.86, -     ,0.817,N
MG,624479,0.89,0.91, -     ,0.8645,N
MG,626998,1.25,1.3, -     ,1.235,N
MG,627160,1.8,1.45, -     ,1.3775,N
MG,476664,0.26,0.27, -     ,0.2565,N
MG,528888,2.42,2.54, -     ,2.413,N
MG,592593,2.28,2.3, -     ,2.185,N
MG,671538,2.27,2.43, -     ,2.3085,N
MG,541078,3.56,3.73, -     ,3.5435,N
MG,224938,2.57,2.7, -     ,2.565,N
MG,664051,2.37,3.25, -     ,3.0875,P
MG,67933,53.93,48.78, -     ,46.341,P
MG,642941,1.75,1.84, -     ,1.748,P
MG,476955,1.76,1.85, -     ,1.7575,P
MG,476957,2.85,3, -     ,2.85,P
MG,476954,2.85,3, -     ,2.85,P
MG,665371,1.12,1.02, -     ,0.969,N
MG,646872,5.28,6.5, -     ,6.175,N
MG,297260,5.28,6.5, -     ,6.175,N
MG,285368,2.74,3.19, -     ,3.0305,N
MG,405039,3.06,3.7, -     ,3.515,P
MG,684820,34.85,36.68, -     ,34.846,P
MG,625681,2.32,2.44, -     ,2.318,N
MG,311168,1.9,1.99, -     ,1.8905,N
MG,311166,1.19,1.3, -     ,1.235,N
MG,293665,2.51,2.83, -     ,2.6885,N
MG,306219,9.34,9.15, -     ,8.6925,P
MG,291024,3.78,3.29, -     ,3.1255,N
MG,239907,1.31,1.33, -     ,1.2635,N
MG,224948,1.45,1.45, -     ,1.3775,N
MG,245296,2.54,2.61, -     ,2.4795,N
MG,592685,2.44,2.58, -     ,2.451,N
MG,592684,1.23,1.34, -     ,1.273,N
MG,289137,4.49,4.3, -     ,4.085,N
MG,289138,1.02,1.07, -     ,1.0165,N
MG,287550,1.25,1.3, -     ,1.235,N
MG,287553,2.46,2.6, -     ,2.47,N
MG,609071,1.24,1.31, -     ,1.2445,N
MG,264980,4.65,5.79, -     ,5.5005,N
MG,311122,2.29,2.44, -     ,2.318,N
MG,632425,4.53,4.95, -     ,4.7025,P
MG,698117,3.09,3.5, -     ,3.325,P
MG,298689,6.18,6.49, -     ,6.1655,P
MG,374872,7.1,7.5, -     ,7.125,P
MG,298691,7.4,7.53, -     ,7.1535,P
MG,298693,4.41,4.31, -     ,4.0945,P
MG,628389,6.87,7.01, -     ,6.6595,P
MG,628391,3.34,3.29, -     ,3.1255,P
MG,476714,0.55,0.6, -     ,0.57,N
MG,222428,16.83,18.72, -     ,17.784,N
MG,639164,1.85,1.95, -     ,1.8525,P
MG,172136,33.55,34.3, -     ,32.585,P
MG,639608,1.51,1.6, -     ,1.52,P
MG,624622,3.85,3.81, -     ,3.6195,P
MG,571696,13,16.01, -     ,15.2095,N
MG,187750,2.67,2.81, -     ,2.6695,P
MG,187747,4.11,4.41, -     ,4.1895,P
MG,477825,2.31,2.61, -     ,2.4795,N
MG,479387,1.44,1.52, -     ,1.444,N
MG,479530,1.63,1.67, -     ,1.5865,N
MG,323470,2.6,2.74, -     ,2.603,N
MG,323473,1.23,1.98, -     ,1.881,N
MG,408003,5.45,5.74, -     ,5.453,N
MG,624775,3.52,3.7, -     ,3.515,P
MG,624774,3.48,3.51, -     ,3.3345,P
MG,298698,6.52,6.86, -     ,6.517,N
MG,636827,2.61,3.51, -     ,3.3345,N
MG,694156,12.35,15, -     ,14.25,P
MG,39171,12.35,15, -     ,14.25,P
MG,310637,8.78,10.43, -     ,9.9085,P
MG,414074,106.4,200, -     ,190,N
MG,671637,2.97,3.16, -     ,3.002,P
MG,671639,6.17,6.49, -     ,6.1655,P
MG,269069,1.82,1.52, -     ,1.444,N
MG,489540,1.54,1.62, -     ,1.539,N
MG,489541,0.93,0.98, -     ,0.931,N
MG,666655,13.3,14, -     ,13.3,P
MG,679231,6.65,7, -     ,6.65,P
MG,666653,11.64,12.25, -     ,11.6375,P
MG,646799,5.38,5.7, -     ,5.415,N
MG,168279,5.38,5.7, -     ,5.415,N
MG,612011,17.79,18.63, -     ,17.6985,N
MG,545747,18.42,18.38, -     ,17.461,N
MG,476624,71.25,75, -     ,71.25,N
MG,627329,0.85,0.84, -     ,0.798,N
MG,627328,0.85,0.84, -     ,0.798,N
MG,62375,0.97,1.01, -     ,0.9595,N
MG,627327,0.85,0.84, -     ,0.798,N
MG,627326,0.85,0.84, -     ,0.798,N
MG,476956,4.32,4.55, -     ,4.3225,P
MG,476963,6.5,6.25, -     ,5.9375,P
MG,405018,3.03,3.7, -     ,3.515,P
MG,405069,3.08,3.7, -     ,3.515,P
MG,306216,4.24,3.2, -     ,3.04,P
MG,306217,6.11,6.1, -     ,5.795,P
MG,306218,8.12,7.62, -     ,7.239,P
MG,292174,2.31,2.5, -     ,2.375,N
MG,436433,1.49,1.46, -     ,1.387,N
MG,214082,1.89,1.93, -     ,1.8335,N
MG,346666,1.81,1.85, -     ,1.7575,N
MG,287552,4.76,4.93, -     ,4.6835,N
MG,628390,6.7,5.64, -     ,5.358,P
MG,624773,5.45,5.74, -     ,5.453,N
MG,666654,8.08,8.5, -     ,8.075,P
MG,662889,3.91,4.12, -     ,3.914,P
MG,663983,0.82,0.84, -     ,0.798,N
MG,663984,1.88,1.83, -     ,1.7385,P
MG,663985,1.53,1.52, -     ,1.444,P
MG,663986,1.15,1.22, -     ,1.159,N
MG,663987,0.7,0.77, -     ,0.7315,N
MG,663981,0.86,0.91, -     ,0.8645,N
MG,663996,15.93,17.51, -     ,16.6345,P
MG,663995,9.87,9.99, -     ,9.4905,P
MG,663998,2.43,2.63, -     ,2.4985,P
MG,663992,2.02,1.96, -     ,1.862,P
MG,476947,0.46,0.4, -     ,0.38,P
MG,639628,6.01,6.31, -     ,5.9945,N
ML,268012,2.91,3.06, -     ,2.907,P
ML,268013,4.36,4.59, -     ,4.3605,P
ML,268014,5.7,6, -     ,5.7,P
ML,268015,9.2,9.7, -     ,9.215,P
ML,307013,5.22,4.76, -     ,4.522,P
ML,321233,4.77,5.43, -     ,5.1585,P
ML,475982,0.76,0.8, -     ,0.76,P
ML,475875,19.16,20, -     ,19,P
ML,539185,13.29,14.5, -     ,13.775,P
ML,539183,12.94,14, -     ,13.3,P
ML,539181,14.94,16, -     ,15.2,P
ML,539182,14.03,15, -     ,14.25,P
ML,196680,12.75,13.67, -     ,12.9865,P
ML,196681,13.52,14.4, -     ,13.68,P
ML,281498,1.02,1.15, -     ,1.0925,N
ML,298801,1.96,2.03, -     ,1.9285,N
ML,281499,1.07,1.17, -     ,1.1115,N
ML,281500,1.31,1.44, -     ,1.368,N
ML,354883,0.94,1, -     ,0.95,N
ML,475991,1.01,1.05, -     ,0.9975,N
ML,679090,1.37,1.5, -     ,1.425,N
ML,636858,2.87,3, -     ,2.85,P
ML,551042,5.46,5.64, -     ,5.358,N
ML,247831,12.88,13.87, -     ,13.1765,P
ML,247832,14.05,14.4, -     ,13.68,P
ML,628074,1.42,1.52, -     ,1.444,N
ML,554523,7.4,7.97, -     ,7.5715,N
ML,323487,2.28,2.4, -     ,2.28,N
ML,298682,1.3,1.37, -     ,1.3015,N
ML,320343,2.91,3.07, -     ,2.9165,N
ML,320344,5.2,5.38, -     ,5.111,N
ML,305479,1.39,1.45, -     ,1.3775,N
ML,630791,6.5,7.45, -     ,7.0775,P
ML,624625,2.31,2.39, -     ,2.2705,P
ML,630763,5.83,5.95, -     ,5.6525,P
ML,625765,3.66,3.89, -     ,3.6955,P
ML,625767,3.4,3.6, -     ,3.42,P
ML,240939,5.04,5.31, -     ,5.0445,N
ML,611732,2.51,2.64, -     ,2.508,N
ML,627331,0.93,0.99, -     ,0.9405,N
ML,627329,0.85,0.9, -     ,0.855,N
ML,627332,0.93,0.99, -     ,0.9405,N
ML,627328,0.85,0.9, -     ,0.855,N
ML,624480,0.87,0.93, -     ,0.8835,N
ML,627314,0.93,0.99, -     ,0.9405,N
ML,627327,0.85,0.9, -     ,0.855,N
ML,626997,0.92,0.99, -     ,0.9405,N
ML,627326,0.85,0.9, -     ,0.855,N
ML,626630,1,1.05, -     ,0.9975,N
ML,292037,0.94,1.05, -     ,0.9975,N
ML,627330,0.83,0.86, -     ,0.817,N
ML,624479,0.89,0.94, -     ,0.893,N
ML,626998,1.25,1.25, -     ,1.1875,N
ML,627160,1.8,1.95, -     ,1.8525,N
ML,592593,2.28,2.3, -     ,2.185,N
ML,671538,2.27,2.43, -     ,2.3085,N
ML,541078,3.56,3.73, -     ,3.5435,N
ML,224938,2.57,2.7, -     ,2.565,N
ML,664051,2.37,3.18, -     ,3.021,P
ML,67933,53.93,57.17, -     ,54.3115,P
ML,678014,1.73,1.8, -     ,1.71,P
ML,476956,4.32,4.55, -     ,4.3225,P
ML,476963,6.5,6.25, -     ,5.9375,P
ML,476955,1.76,1.85, -     ,1.7575,P
ML,476957,2.85,3, -     ,2.85,P
ML,476954,2.85,3, -     ,2.85,P
ML,285368,2.74,2.87, -     ,2.7265,N
ML,476933,0.81,0.85, -     ,0.8075,N
ML,625681,2.32,3.51, -     ,3.3345,N
ML,518938,0.76,0.8, -     ,0.76,N
ML,311168,1.9,1.99, -     ,1.8905,N
ML,311166,1.19,1.24, -     ,1.178,N
ML,293665,2.51,2.55, -     ,2.4225,N
ML,306216,4.24,4.47, -     ,4.2465,P
ML,291024,3.78,3.18, -     ,3.021,N
ML,239907,1.31,1.46, -     ,1.387,N
ML,292174,2.31,2.5, -     ,2.375,N
ML,436433,1.49,1.72, -     ,1.634,N
ML,214082,1.89,2.13, -     ,2.0235,N
ML,346666,1.81,1.85, -     ,1.7575,N
ML,245296,2.54,2.61, -     ,2.4795,N
ML,592684,1.23,1.34, -     ,1.273,N
ML,289137,4.49,4.93, -     ,4.6835,N
ML,289138,1.02,1.07, -     ,1.0165,N
ML,287552,4.76,4.93, -     ,4.6835,N
ML,287550,1.25,1.3, -     ,1.235,N
ML,287553,2.46,2.34, -     ,2.223,N
ML,592705,2.68,3.02, -     ,2.869,N
ML,609071,1.24,1.31, -     ,1.2445,N
ML,671597,1.55,1.67, -     ,1.5865,N
ML,264980,4.65,8.01, -     ,7.6095,N
ML,311122,2.29,2.59, -     ,2.4605,N
ML,632425,4.53,4.5, -     ,4.275,P
ML,698117,3.09,3.5, -     ,3.325,P
ML,298689,6.18,6.49, -     ,6.1655,P
ML,374872,7.1,7.5, -     ,7.125,P
ML,298691,7.4,7.53, -     ,7.1535,P
ML,298693,4.41,4.31, -     ,4.0945,P
ML,628389,6.87,7.08, -     ,6.726,P
ML,628391,3.34,3.48, -     ,3.306,P
ML,639164,1.85,1.91, -     ,1.8145,P
ML,540717,1.35,1.44, -     ,1.368,P
ML,172136,33.55,35.37, -     ,33.6015,P
ML,671609,2.61,2.7, -     ,2.565,P
ML,639608,1.51,1.57, -     ,1.4915,P
ML,624622,3.85,3.97, -     ,3.7715,P
ML,571696,13,13.57, -     ,12.8915,N
ML,187750,2.67,2.81, -     ,2.6695,P
ML,187747,4.11,4.41, -     ,4.1895,P
ML,477825,2.31,2.21, -     ,2.0995,N
ML,479387,1.44,1.52, -     ,1.444,N
ML,479530,1.63,1.67, -     ,1.5865,N
ML,323470,2.6,2.74, -     ,2.603,N
ML,323473,1.23,0.92, -     ,0.874,N
ML,408003,5.45,5.74, -     ,5.453,N
ML,624775,3.52,3.7, -     ,3.515,P
ML,624774,3.48,3.66, -     ,3.477,P
ML,298698,6.52,6.86, -     ,6.517,N
ML,298711,3.26,3.43, -     ,3.2585,N
ML,39171,12.35,17, -     ,16.15,N
ML,310637,8.78,7.75, -     ,7.3625,N
ML,413689,45.8,58, -     ,55.1,N
ML,414074,106.4,173.99, -     ,165.2905,N
ML,671637,2.97,3.16, -     ,3.002,P
ML,671639,6.17,6.49, -     ,6.1655,P
ML,269069,1.82,1.97, -     ,1.8715,N
ML,489540,1.54,1.62, -     ,1.539,N
ML,489541,0.93,0.98, -     ,0.931,N
ML,666655,13.3,14, -     ,13.3,P
ML,679231,6.65,7, -     ,6.65,P
ML,666654,8.08,8.5, -     ,8.075,P
ML,666653,11.64,12.25, -     ,11.6375,P
ML,627667,6.18,6.5, -     ,6.175,P
ML,627060,6.65,7, -     ,6.65,P
ML,627062,5.72,6, -     ,5.7,P
ML,627061,3.81,4, -     ,3.8,P
ML,646799,5.38,5.7, -     ,5.415,N
ML,168279,5.38,5.7, -     ,5.415,N
ML,633072,18.42,18.38, -     ,17.461,N
ML,476947,0.46,0.5, -     ,0.475,P
ML,642941,1.75,1.84, -     ,1.748,P
ML,306217,6.11,6.28, -     ,5.966,P
ML,306218,8.12,8.34, -     ,7.923,P
ML,628390,6.7,7.1, -     ,6.745,P
ML,624773,5.45,5.74, -     ,5.453,N
ML,635403,2.68,3.02, -     ,2.869,N
ML,662889,3.91,4.12, -     ,3.914,P
ML,663982,0.77,0.88, -     ,0.836,N
ML,663983,0.82,0.86, -     ,0.817,N
ML,663984,1.88,1.94, -     ,1.843,P
ML,663985,1.53,1.68, -     ,1.596,P
ML,663986,1.15,1.26, -     ,1.197,N
ML,663987,0.7,0.77, -     ,0.7315,N
ML,663981,0.86,0.91, -     ,0.8645,N
ML,663996,15.93,17.51, -     ,16.6345,P
ML,663995,9.87,9.99, -     ,9.4905,P
ML,663998,2.43,2.63, -     ,2.4985,P
ML,663992,2.02,1.96, -     ,1.862,P
ML,476712,1.9,2, -     ,1.9,P
ML,639628,6.01,6.31, -     ,5.9945,N
ML,671212,1.53,1.68, -     ,1.596,P
ML,635403,2.68,3.02, -     ,2.869,N
MR,627061,3.81,4, -     ,3.8,P
MR,627062,5.72,6, -     ,5.7,P
MR,539185,13.29,14.5, -     ,13.775,P
MR,539183,12.94,14, -     ,13.3,P
MR,539181,14.94,16, -     ,15.2,P
MR,539182,14.03,15, -     ,14.25,P
MR,196680,12.75,13.67, -     ,12.9865,P
MR,196681,13.52,14.4, -     ,13.68,P
MR,281498,1.02,1.02, -     ,0.969,N
MR,298801,1.96,2.03, -     ,1.9285,N
MR,281499,1.07,1.07, -     ,1.0165,N
MR,281500,1.31,1.29, -     ,1.2255,N
MR,354883,0.94,0.88, -     ,0.836,N
MR,475991,1.01,1.05, -     ,0.9975,N
MR,636858,2.87,3, -     ,2.85,P
MR,628074,1.42,1.35, -     ,1.2825,N
MR,554523,7.4,4.8, -     ,4.56,N
MR,323487,2.28,2.4, -     ,2.28,N
MR,298682,1.3,1.37, -     ,1.3015,N
MR,630791,6.5,7.45, -     ,7.0775,P
MR,624625,2.31,2.39, -     ,2.2705,P
MR,630763,5.83,5.95, -     ,5.6525,P
MR,625765,3.66,3.53, -     ,3.3535,P
MR,625767,3.4,3.27, -     ,3.1065,P
MR,240939,5.04,5.31, -     ,5.0445,N
MR,611732,2.51,2.64, -     ,2.508,N
MR,627331,0.93,0.94, -     ,0.893,N
MR,627329,0.85,0.86, -     ,0.817,N
MR,627332,0.93,0.94, -     ,0.893,N
MR,627328,0.85,0.86, -     ,0.817,N
MR,443925,0.95,1, -     ,0.95,N
MR,626499,0.82,0.9, -     ,0.855,N
MR,624480,0.87,0.9, -     ,0.855,N
MR,627314,0.93,0.94, -     ,0.893,N
MR,627327,0.85,0.86, -     ,0.817,N
MR,626997,0.92,0.94, -     ,0.893,N
MR,627326,0.85,0.86, -     ,0.817,N
MR,648641,0.82,0.86, -     ,0.817,N
MR,626630,1,1.05, -     ,0.9975,N
MR,627330,0.83,0.86, -     ,0.817,N
MR,624479,0.89,0.91, -     ,0.8645,N
MR,626998,1.25,1.25, -     ,1.1875,N
MR,627160,1.8,1.72, -     ,1.634,N
MR,528888,2.42,2.54, -     ,2.413,N
MR,592593,2.28,2.3, -     ,2.185,N
MR,671538,2.27,2.43, -     ,2.3085,N
MR,541078,3.56,3.88, -     ,3.686,N
MR,224938,2.57,2.7, -     ,2.565,N
MR,664051,2.37,3.27, -     ,3.1065,P
MR,67933,53.93,57.17, -     ,54.3115,P
MR,678014,1.73,1.79, -     ,1.7005,P
MR,642941,1.75,1.84, -     ,1.748,P
MR,698115,0.81,0.85, -     ,0.8075,N
MR,671563,1.89,1.95, -     ,1.8525,N
MR,671568,2.33,2.31, -     ,2.1945,N
MR,306216,4.24,4.47, -     ,4.2465,P
MR,306219,9.34,9.6, -     ,9.12,P
MR,239907,1.31,1.4, -     ,1.33,N
MR,292174,2.31,2.1, -     ,1.995,N
MR,436433,1.49,1.15, -     ,1.0925,N
MR,214082,1.89,1.93, -     ,1.8335,N
MR,346666,1.81,1.85, -     ,1.7575,N
MR,245296,2.54,2.61, -     ,2.4795,N
MR,289137,4.49,4.93, -     ,4.6835,N
MR,289138,1.02,1.07, -     ,1.0165,N
MR,287552,4.76,4.93, -     ,4.6835,N
MR,287550,1.25,1.3, -     ,1.235,N
MR,287553,2.46,2.6, -     ,2.47,N
MR,592705,2.68,2.37, -     ,2.2515,N
MR,609071,1.24,1.08, -     ,1.026,N
MR,671597,1.55,1.41, -     ,1.3395,N
MR,264980,4.65,4.07, -     ,3.8665,N
MR,311122,2.29,1.27, -     ,1.2065,N
MR,632425,4.53,4.5, -     ,4.275,P
